,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:00,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / a/ apartment_building/ outdoor/ ADE_train_00001422.jpg,,GM,A
12,0 days 00:00:04,,GM: You can go: [/ w]est,,GM,A
13,0 days 00:00:04,,"GM: Welcome to the game, small_dice! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:04,,GM: You have to meet in the room of type: j/ jacuzzi/ indoor,,GM,A
15,0 days 00:00:04,,,GM: url: / s/ street/ ADE_train_00017505.jpg,GM,B
17,0 days 00:00:05,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
18,0 days 00:00:05,,,"GM: Welcome to the game, miniature_seatbelt! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:05,,,GM: You have to meet in the room of type: j/ jacuzzi/ indoor,GM,B
20,0 days 00:00:11,B: hello,,,B,All
21,0 days 00:00:16,,A: cmd: w,,A,All
22,0 days 00:00:16,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009932.jpg,,GM,A
24,0 days 00:00:16,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
25,0 days 00:00:21,,,B: cmd: s,B,All
26,0 days 00:00:21,,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009932.jpg,GM,B
28,0 days 00:00:21,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
29,0 days 00:00:26,A: im in the jacuzzi room,,,A,All
30,0 days 00:00:32,B: I got it too,,,B,All
31,0 days 00:00:37,A: ok done,,,A,All
32,0 days 00:00:38,,A: cmd: done,,A,All
33,0 days 00:00:38,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
34,0 days 00:00:41,,,B: cmd: done,B,All
35,0 days 00:00:41,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM: Well done! Both of you are                            indeed in the same room of type: j/ jacuzzi/ indoor!,GM: Well done! Both of you are                            indeed in the same room of type: j/ jacuzzi/ indoor!,GM,All
36,0 days 00:00:41,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
37,0 days 00:00:41,GM: ,GM: ,GM: ,GM,All
38,0 days 00:00:41,GM: Here's your token: 1186DTYH9E,GM: Here's your token: 1186DTYH9E,GM: Here's your token: 1186DTYH9E,GM,All
39,0 days 00:01:05,A: ,A: ,,A,All
40,0 days 00:01:05,,,GM: small_dice has left the game.,GM,B
41,0 days 00:01:10,B: ,,B: ,B,All
42,0 days 00:01:10,,GM: miniature_seatbelt has left the game.,,GM,A
43,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
44,0 days 00:40:06,GM: ,GM: ,GM: ,GM,All
