,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:02,B: ,,B: ,B,All
2,0 days 00:00:02,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:04,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:04,,GM: url: / s/ street/ ADE_train_00018145.jpg,,GM,A
12,0 days 00:00:04,,GM: You can go: [/ e]ast [/ w]est,,GM,A
13,0 days 00:00:04,,"GM: Welcome to the game, small_sponge! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:04,,GM: You have to meet in the room of type: l/ living_room,,GM,A
15,0 days 00:00:04,,,GM: url: / k/ kitchen/ ADE_train_00010253.jpg,GM,B
17,0 days 00:00:05,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
18,0 days 00:00:05,,,"GM: Welcome to the game, grieving_ocean! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:05,,,GM: You have to meet in the room of type: l/ living_room,GM,B
20,0 days 00:00:41,B: hi where are you?,,,B,All
21,0 days 00:01:05,,,B: cmd: n,B,All
22,0 days 00:01:05,,,GM: url: / g/ garage/ outdoor/ ADE_train_00008506.jpg,GM,B
24,0 days 00:01:05,,,GM: You can go: [/ s]outh,GM,B
25,0 days 00:01:14,,,B: cmd: s,B,All
26,0 days 00:01:14,,,GM: url: / k/ kitchen/ ADE_train_00010253.jpg,GM,B
28,0 days 00:01:14,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
29,0 days 00:01:18,,,B: cmd: s,B,All
30,0 days 00:01:19,,,GM: Nothing happened.You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
31,0 days 00:01:26,,,B: cmd: e,B,All
32,0 days 00:01:26,,,GM: url: / l/ living_room/ ADE_train_00011196.jpg,GM,B
34,0 days 00:01:26,,,GM: You can go: [/ e]ast [/ w]est,GM,B
35,0 days 00:01:51,B: I am in a living room with dark blue couches and a fire place. Where are you?,,,B,All
36,0 days 00:01:57,A: I am outside ,,,A,All
37,0 days 00:01:59,A: in the street,,,A,All
38,0 days 00:02:00,,A: cmd: e,,A,All
39,0 days 00:02:00,,GM: url: / k/ kitchen/ ADE_train_00010253.jpg,,GM,A
41,0 days 00:02:01,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
42,0 days 00:02:04,,A: cmd: e,,A,All
43,0 days 00:02:04,B: go north,,,B,All
44,0 days 00:02:05,,GM: url: / l/ living_room/ ADE_train_00011196.jpg,,GM,A
46,0 days 00:02:05,,GM: You can go: [/ e]ast [/ w]est,,GM,A
47,0 days 00:02:08,,A: cmd: w,,A,All
48,0 days 00:02:08,,GM: url: / k/ kitchen/ ADE_train_00010253.jpg,,GM,A
50,0 days 00:02:09,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
51,0 days 00:02:10,,A: cmd: w,,A,All
52,0 days 00:02:10,,GM: url: / s/ street/ ADE_train_00018145.jpg,,GM,A
