,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / d/ diner/ outdoor/ ADE_train_00006735.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, plain_facewash! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: u/ utility_room,,GM,A
15,0 days 00:00:03,,,GM: url: / d/ dining_room/ ADE_train_00007108.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ s]outh [/ w]est,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, pleasant_brook! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: u/ utility_room,GM,B
20,0 days 00:00:09,,A: cmd: n,,A,All
21,0 days 00:00:09,,GM: Nothing happened.You can go: [/ s]outh,,GM,A
22,0 days 00:00:09,,,B: cmd: s,B,All
23,0 days 00:00:09,,,GM: url: / u/ utility_room/ ADE_train_00019419.jpg,GM,B
25,0 days 00:00:09,,,GM: You can go: [/ n]orth [/ w]est,GM,B
26,0 days 00:00:13,,A: cmd: s,,A,All
27,0 days 00:00:13,,GM: url: / h/ hotel_room/ ADE_train_00009628.jpg,,GM,A
29,0 days 00:00:13,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
30,0 days 00:00:17,B: I've found one all ready. ,,,B,All
31,0 days 00:00:17,,A: cmd: w,,A,All
32,0 days 00:00:17,,GM: url: / g/ game_room/ ADE_train_00008408.jpg,,GM,A
34,0 days 00:00:17,,GM: You can go: [/ e]ast [/ w]est,,GM,A
35,0 days 00:00:21,,A: cmd: e,,A,All
36,0 days 00:00:21,,GM: url: / h/ hotel_room/ ADE_train_00009628.jpg,,GM,A
38,0 days 00:00:21,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
39,0 days 00:00:23,,A: cmd: n,,A,All
40,0 days 00:00:23,,GM: url: / d/ diner/ outdoor/ ADE_train_00006735.jpg,,GM,A
42,0 days 00:00:23,,GM: You can go: [/ s]outh,,GM,A
43,0 days 00:00:26,,A: cmd: e,,A,All
44,0 days 00:00:26,,GM: Nothing happened.You can go: [/ s]outh,,GM,A
45,0 days 00:00:29,,A: cmd: s,,A,All
46,0 days 00:00:29,,GM: url: / h/ hotel_room/ ADE_train_00009628.jpg,,GM,A
48,0 days 00:00:29,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
49,0 days 00:00:31,,A: cmd: w,,A,All
50,0 days 00:00:31,,GM: url: / g/ game_room/ ADE_train_00008408.jpg,,GM,A
52,0 days 00:00:32,,GM: You can go: [/ e]ast [/ w]est,,GM,A
53,0 days 00:00:34,,A: cmd: s,,A,All
54,0 days 00:00:34,,GM: Nothing happened.You can go: [/ e]ast [/ w]est,,GM,A
55,0 days 00:00:36,,A: cmd: e,,A,All
56,0 days 00:00:37,,GM: url: / h/ hotel_room/ ADE_train_00009628.jpg,,GM,A
58,0 days 00:00:37,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
59,0 days 00:00:37,B: This has white washer and dryer. Rug on the hardwood floors. Sink. ,,,B,All
60,0 days 00:00:40,,A: cmd: w,,A,All
61,0 days 00:00:40,,GM: url: / g/ game_room/ ADE_train_00008408.jpg,,GM,A
63,0 days 00:00:40,,GM: You can go: [/ e]ast [/ w]est,,GM,A
64,0 days 00:00:43,,A: cmd: s,,A,All
65,0 days 00:00:43,,GM: Nothing happened.You can go: [/ e]ast [/ w]est,,GM,A
66,0 days 00:00:45,,A: cmd: w,,A,All
67,0 days 00:00:45,,GM: url: / u/ utility_room/ ADE_train_00019420.jpg,,GM,A
69,0 days 00:00:46,,GM: You can go: [/ e]ast [/ w]est,,GM,A
70,0 days 00:00:47,B: On the left side of the image I can see a bit of the door frame. ,,,B,All
71,0 days 00:01:02,"A: Im looking, for you stay there",,,A,All
72,0 days 00:01:13,B: Okay. ,,,B,All
73,0 days 00:01:40,"B: The walls are all white. Some sort of power outlet strip on the wall too, above the counter. ",,,B,All
74,0 days 00:01:51,A: Is there a black garbage can ,,,A,All
75,0 days 00:01:56,B: Nope. ,,,B,All
76,0 days 00:02:06,A: ok wrong spot more searching ,,,A,All
77,0 days 00:02:10,,A: cmd: e,,A,All
78,0 days 00:02:10,,GM: url: / g/ game_room/ ADE_train_00008408.jpg,,GM,A
80,0 days 00:02:11,,GM: You can go: [/ e]ast [/ w]est,,GM,A
81,0 days 00:02:11,B: Okay. ,,,B,All
82,0 days 00:02:12,,A: cmd: ,,A,All
83,0 days 00:02:14,,A: cmd: w,,A,All
84,0 days 00:02:14,,GM: url: / u/ utility_room/ ADE_train_00019420.jpg,,GM,A
86,0 days 00:02:15,,GM: You can go: [/ e]ast [/ w]est,,GM,A
87,0 days 00:02:17,,A: cmd: e,,A,All
88,0 days 00:02:17,,GM: url: / g/ game_room/ ADE_train_00008408.jpg,,GM,A
90,0 days 00:02:17,,GM: You can go: [/ e]ast [/ w]est,,GM,A
91,0 days 00:02:19,,A: cmd: n,,A,All
92,0 days 00:02:19,,GM: Nothing happened.You can go: [/ e]ast [/ w]est,,GM,A
93,0 days 00:02:22,,A: cmd: w,,A,All
94,0 days 00:02:22,,GM: url: / u/ utility_room/ ADE_train_00019420.jpg,,GM,A
96,0 days 00:02:22,,GM: You can go: [/ e]ast [/ w]est,,GM,A
97,0 days 00:02:24,,A: cmd: e,,A,All
98,0 days 00:02:24,,GM: url: / g/ game_room/ ADE_train_00008408.jpg,,GM,A
100,0 days 00:02:24,,GM: You can go: [/ e]ast [/ w]est,,GM,A
101,0 days 00:02:25,,A: cmd: w,,A,All
102,0 days 00:02:26,,GM: url: / u/ utility_room/ ADE_train_00019420.jpg,,GM,A
104,0 days 00:02:26,,GM: You can go: [/ e]ast [/ w]est,,GM,A
105,0 days 00:02:27,,A: cmd: w,,A,All
106,0 days 00:02:27,,GM: url: / d/ doorway/ outdoor/ ADE_train_00007353.jpg,,GM,A
108,0 days 00:02:28,,GM: You can go: [/ e]ast,,GM,A
109,0 days 00:02:29,,A: cmd: ,,A,All
110,0 days 00:02:34,,A: cmd: w,,A,All
111,0 days 00:02:35,,GM: Nothing happened.You can go: [/ e]ast,,GM,A
112,0 days 00:02:36,,A: cmd: e,,A,All
113,0 days 00:02:36,,GM: url: / u/ utility_room/ ADE_train_00019420.jpg,,GM,A
115,0 days 00:02:36,,GM: You can go: [/ e]ast [/ w]est,,GM,A
116,0 days 00:02:38,,A: cmd: e,,A,All
117,0 days 00:02:38,,GM: url: / g/ game_room/ ADE_train_00008408.jpg,,GM,A
119,0 days 00:02:38,,GM: You can go: [/ e]ast [/ w]est,,GM,A
120,0 days 00:02:40,,A: cmd: e,,A,All
121,0 days 00:02:40,,GM: url: / h/ hotel_room/ ADE_train_00009628.jpg,,GM,A
123,0 days 00:02:40,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
124,0 days 00:02:42,,A: cmd: e,,A,All
125,0 days 00:02:42,,GM: url: / u/ utility_room/ ADE_train_00019411.jpg,,GM,A
127,0 days 00:02:42,,GM: You can go: [/ e]ast [/ w]est,,GM,A
128,0 days 00:03:02,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
129,0 days 00:03:05,A: is there a basket on counter?,,,A,All
130,0 days 00:03:09,B: Nope. ,,,B,All
131,0 days 00:03:10,,A: cmd: e,,A,All
132,0 days 00:03:11,,GM: url: / l/ living_room/ ADE_train_00011274.jpg,,GM,A
134,0 days 00:03:11,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
135,0 days 00:03:13,,A: cmd: e,,A,All
136,0 days 00:03:13,,GM: url: / d/ dining_room/ ADE_train_00007108.jpg,,GM,A
138,0 days 00:03:13,,GM: You can go: [/ s]outh [/ w]est,,GM,A
139,0 days 00:03:15,,A: cmd: w,,A,All
140,0 days 00:03:15,,GM: url: / l/ living_room/ ADE_train_00011274.jpg,,GM,A
142,0 days 00:03:15,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
143,0 days 00:03:17,,A: cmd: e,,A,All
144,0 days 00:03:17,,GM: url: / d/ dining_room/ ADE_train_00007108.jpg,,GM,A
146,0 days 00:03:17,,GM: You can go: [/ s]outh [/ w]est,,GM,A
147,0 days 00:03:19,,A: cmd: e,,A,All
148,0 days 00:03:19,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,,GM,A
149,0 days 00:03:22,,A: cmd: w,,A,All
150,0 days 00:03:22,,GM: url: / l/ living_room/ ADE_train_00011274.jpg,,GM,A
152,0 days 00:03:22,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
153,0 days 00:03:23,,A: cmd: w,,A,All
154,0 days 00:03:24,,GM: url: / u/ utility_room/ ADE_train_00019411.jpg,,GM,A
156,0 days 00:03:24,,GM: You can go: [/ e]ast [/ w]est,,GM,A
157,0 days 00:03:25,,A: cmd: w,,A,All
158,0 days 00:03:25,,GM: url: / h/ hotel_room/ ADE_train_00009628.jpg,,GM,A
160,0 days 00:03:26,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
161,0 days 00:03:27,,A: cmd: w,,A,All
162,0 days 00:03:27,,GM: url: / g/ game_room/ ADE_train_00008408.jpg,,GM,A
164,0 days 00:03:28,,GM: You can go: [/ e]ast [/ w]est,,GM,A
165,0 days 00:03:29,,A: cmd: w,,A,All
166,0 days 00:03:29,,GM: url: / u/ utility_room/ ADE_train_00019420.jpg,,GM,A
168,0 days 00:03:29,,GM: You can go: [/ e]ast [/ w]est,,GM,A
169,0 days 00:03:31,,A: cmd: w,,A,All
170,0 days 00:03:31,,GM: url: / d/ doorway/ outdoor/ ADE_train_00007353.jpg,,GM,A
172,0 days 00:03:31,,GM: You can go: [/ e]ast,,GM,A
173,0 days 00:03:33,,A: cmd: w,,A,All
174,0 days 00:03:33,,GM: Nothing happened.You can go: [/ e]ast,,GM,A
175,0 days 00:03:35,,A: cmd: e,,A,All
176,0 days 00:03:35,,GM: url: / u/ utility_room/ ADE_train_00019420.jpg,,GM,A
178,0 days 00:03:35,,GM: You can go: [/ e]ast [/ w]est,,GM,A
179,0 days 00:03:37,,A: cmd: n,,A,All
180,0 days 00:03:37,,GM: Nothing happened.You can go: [/ e]ast [/ w]est,,GM,A
181,0 days 00:03:39,,A: cmd: w,,A,All
182,0 days 00:03:39,,GM: url: / d/ doorway/ outdoor/ ADE_train_00007353.jpg,,GM,A
184,0 days 00:03:40,,GM: You can go: [/ e]ast,,GM,A
185,0 days 00:03:41,,A: cmd: e,,A,All
186,0 days 00:03:41,,GM: url: / u/ utility_room/ ADE_train_00019420.jpg,,GM,A
188,0 days 00:03:41,,GM: You can go: [/ e]ast [/ w]est,,GM,A
189,0 days 00:03:42,,A: cmd: e,,A,All
190,0 days 00:03:43,,GM: url: / g/ game_room/ ADE_train_00008408.jpg,,GM,A
192,0 days 00:03:43,,GM: You can go: [/ e]ast [/ w]est,,GM,A
193,0 days 00:03:44,,A: cmd: e,,A,All
