,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:02,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:04,,GM: url: / d/ dining_room/ ADE_train_00007239.jpg,,GM,A
12,0 days 00:00:04,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
13,0 days 00:00:04,,"GM: Welcome to the game, balmy_garden! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:04,,GM: You have to meet in the room of type: k/ kitchen,,GM,A
15,0 days 00:00:05,,,GM: url: / g/ garage/ indoor/ ADE_train_00008452.jpg,GM,B
17,0 days 00:00:05,,,GM: You can go: [/ s]outh [/ w]est,GM,B
18,0 days 00:00:05,,,"GM: Welcome to the game, thoughtless_cookie_jar! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:05,,,GM: You have to meet in the room of type: k/ kitchen,GM,B
20,0 days 00:00:15,A: hello,,,A,All
21,0 days 00:00:19,,A: cmd: look,,A,All
22,0 days 00:00:19,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
23,0 days 00:00:19,B: Hi,,,B,All
24,0 days 00:00:23,,A: cmd: e,,A,All
25,0 days 00:00:23,,GM: url: / k/ kitchen/ ADE_train_00010402.jpg,,GM,A
27,0 days 00:00:23,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
28,0 days 00:00:29,B: I'm in like a garage place,,,B,All
29,0 days 00:00:29,,,B: cmd: look,B,All
30,0 days 00:00:32,,,GM: You can go: [/ s]outh [/ w]est,GM,B
31,0 days 00:00:35,,,B: cmd: s,B,All
32,0 days 00:00:35,,,GM: url: / s/ street/ ADE_train_00017092.jpg,GM,B
34,0 days 00:00:35,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
35,0 days 00:00:40,,,B: cmd: n,B,All
36,0 days 00:00:40,,,GM: url: / g/ garage/ indoor/ ADE_train_00008452.jpg,GM,B
38,0 days 00:00:40,,,GM: You can go: [/ s]outh [/ w]est,GM,B
39,0 days 00:00:44,,,B: cmd: s,B,All
40,0 days 00:00:44,,,GM: url: / s/ street/ ADE_train_00017092.jpg,GM,B
42,0 days 00:00:45,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
43,0 days 00:00:46,A: I'm in the kitchen - I went east from the formal living room,,,A,All
44,0 days 00:00:51,,,B: cmd: n,B,All
45,0 days 00:00:51,,,GM: url: / g/ garage/ indoor/ ADE_train_00008452.jpg,GM,B
47,0 days 00:00:52,,,GM: You can go: [/ s]outh [/ w]est,GM,B
48,0 days 00:01:01,,,B: cmd: w,B,All
49,0 days 00:01:01,,,GM: url: / s/ street/ ADE_train_00017886.jpg,GM,B
51,0 days 00:01:01,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
52,0 days 00:01:04,B: Ok,,,B,All
53,0 days 00:01:08,,,B: cmd: e,B,All
54,0 days 00:01:09,,,GM: url: / g/ garage/ indoor/ ADE_train_00008452.jpg,GM,B
56,0 days 00:01:09,,,GM: You can go: [/ s]outh [/ w]est,GM,B
57,0 days 00:01:12,B: s,,,B,All
58,0 days 00:01:13,,,B: cmd: s,B,All
59,0 days 00:01:13,,,GM: url: / s/ street/ ADE_train_00017092.jpg,GM,B
61,0 days 00:01:14,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
62,0 days 00:01:18,,,B: cmd: n,B,All
63,0 days 00:01:18,,,GM: url: / g/ garage/ indoor/ ADE_train_00008452.jpg,GM,B
65,0 days 00:01:19,,,GM: You can go: [/ s]outh [/ w]est,GM,B
66,0 days 00:01:21,A: are you in the kitchen yet?,,,A,All
67,0 days 00:01:23,,,B: cmd: w,B,All
68,0 days 00:01:23,,,GM: url: / s/ street/ ADE_train_00017886.jpg,GM,B
70,0 days 00:01:23,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
71,0 days 00:01:24,B: No,,,B,All
72,0 days 00:01:27,,,B: cmd: s,B,All
73,0 days 00:01:27,,,GM: url: / k/ kitchen/ ADE_train_00010659.jpg,GM,B
75,0 days 00:01:27,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
76,0 days 00:01:36,B: I'm a kitchen,,,B,All
77,0 days 00:01:42,B: There is a silver refrigerator,,,B,All
78,0 days 00:01:50,A: okay we are both there,,,A,All
79,0 days 00:01:52,B: Wood cabinets ,,,B,All
80,0 days 00:01:52,,A: cmd: done,,A,All
81,0 days 00:01:53,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
82,0 days 00:01:55,,,B: cmd: done,B,All
83,0 days 00:01:56,"GM: You have managed to meet in a room of type:                                                        k/kitchen, but unfortunately                                                        not in the same one.","GM: You have managed to meet in a room of type:                                                        k/ kitchen, but unfortunately                                                        not in the same one.","GM: You have managed to meet in a room of type:                                                        k/ kitchen, but unfortunately                                                        not in the same one.",GM,All
84,0 days 00:01:56,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
85,0 days 00:01:56,GM: ,GM: ,GM: ,GM,All
86,0 days 00:01:57,GM: Here's your token: 455272WD5,GM: Here's your token: 455272WD5,GM: Here's your token: 455272WD5,GM,All
87,0 days 00:02:12,B: ,,B: ,B,All
88,0 days 00:02:12,,GM: thoughtless_cookie_jar has left the game.,,GM,A
89,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
90,0 days 00:03:08,A: ,A: ,,A,All
91,0 days 00:03:08,,,GM: balmy_garden has left the game.,GM,B
92,0 days 02:36:00,GM: ,GM: ,GM: ,GM,All
