,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / c/ casino/ outdoor/ ADE_train_00005212.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ n]orth,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, calm_detergent! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: h/ home_office,,GM,A
15,0 days 00:00:03,,,GM: url: / h/ hotel_room/ ADE_train_00009627.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, purring_sunglasses! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: h/ home_office,GM,B
20,0 days 00:00:11,,,B: cmd: s,B,All
21,0 days 00:00:12,,,GM: url: / h/ home_office/ ADE_train_00009365.jpg,GM,B
23,0 days 00:00:12,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
24,0 days 00:00:21,,A: cmd: n,,A,All
25,0 days 00:00:21,,GM: url: / k/ kitchen/ ADE_train_00010534.jpg,,GM,A
27,0 days 00:00:21,,GM: You can go: [/ s]outh [/ w]est,,GM,A
28,0 days 00:00:23,"B: I've found one, let me know when you do. ",,,B,All
29,0 days 00:00:33,A: w,,,A,All
30,0 days 00:00:35,,A: cmd: w,,A,All
31,0 days 00:00:35,,GM: url: / s/ street/ ADE_train_00017611.jpg,,GM,A
33,0 days 00:00:36,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
34,0 days 00:00:41,,A: cmd: n,,A,All
35,0 days 00:00:41,,GM: url: / p/ parlor/ ADE_train_00015198.jpg,,GM,A
37,0 days 00:00:41,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
38,0 days 00:00:51,,A: cmd: s,,A,All
39,0 days 00:00:51,,GM: url: / s/ street/ ADE_train_00017611.jpg,,GM,A
41,0 days 00:00:51,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
42,0 days 00:00:53,B: This one has a big plant in the middle and another small plant on the desk. ,,,B,All
43,0 days 00:00:53,,A: cmd: n,,A,All
44,0 days 00:00:53,,GM: url: / p/ parlor/ ADE_train_00015198.jpg,,GM,A
46,0 days 00:00:54,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
47,0 days 00:00:57,,A: cmd: e,,A,All
48,0 days 00:00:57,,GM: Nothing happened.You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
49,0 days 00:01:02,,A: cmd: w,,A,All
50,0 days 00:01:02,,GM: url: / h/ home_office/ ADE_train_00009365.jpg,,GM,A
52,0 days 00:01:02,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
53,0 days 00:01:13,"A: okay, is there a brown office chair?",,,A,All
54,0 days 00:01:19,B: Yes. ,,,B,All
55,0 days 00:01:23,B: And off white drapes. ,,,B,All
56,0 days 00:01:25,A: and light streaming through the windows?,,,A,All
57,0 days 00:01:28,A: cool,,,A,All
58,0 days 00:01:36,A: i think we're in the same place,,,A,All
59,0 days 00:01:42,,A: cmd: done,,A,All
60,0 days 00:01:43,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
61,0 days 00:01:45,B: Yes. White and blue carb board box under the desk?,,,B,All
62,0 days 00:01:49,A: yup,,,A,All
63,0 days 00:01:57,,,B: cmd: done,B,All
64,0 days 00:01:57,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM: Well done! Both of you are                            indeed in the same room of type: h/ home_office!,GM: Well done! Both of you are                            indeed in the same room of type: h/ home_office!,GM,All
65,0 days 00:01:57,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
66,0 days 00:01:57,GM: ,GM: ,GM: ,GM,All
67,0 days 00:01:58,GM: Here's your token: 334I1VO5W,GM: Here's your token: 334I1VO5W,GM: Here's your token: 334I1VO5W,GM,All
68,0 days 00:02:10,A: ,A: ,,A,All
69,0 days 00:02:10,,,GM: calm_detergent has left the game.,GM,B
70,0 days 00:02:12,B: ,,B: ,B,All
71,0 days 00:02:14,,GM: purring_sunglasses has left the game.,,GM,A
72,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
73,0 days 04:08:07,GM: ,GM: ,GM: ,GM,All
