,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / s/ street/ ADE_train_00017075.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, dirty_suitcase! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: k/ kitchen,,GM,A
15,0 days 00:00:03,,,GM: url: / m/ music_studio/ ADE_train_00012270.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, mammoth_geyser! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: k/ kitchen,GM,B
20,0 days 00:00:10,,,B: cmd: look,B,All
21,0 days 00:00:10,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
22,0 days 00:00:13,,,B: cmd: n,B,All
23,0 days 00:00:13,,,GM: url: / c/ closet/ ADE_train_00005737.jpg,GM,B
25,0 days 00:00:13,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
26,0 days 00:00:17,,,B: cmd: n,B,All
27,0 days 00:00:17,,,GM: url: / s/ swimming_pool/ outdoor/ ADE_train_00019051.jpg,GM,B
29,0 days 00:00:17,,,GM: You can go: [/ s]outh,GM,B
30,0 days 00:00:23,A: hello,,,A,All
31,0 days 00:00:29,B: Hi!,,,B,All
32,0 days 00:00:32,,,B: cmd: s,B,All
33,0 days 00:00:32,,,GM: url: / c/ closet/ ADE_train_00005737.jpg,GM,B
35,0 days 00:00:32,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
36,0 days 00:00:35,,,B: cmd: e,B,All
37,0 days 00:00:35,,,GM: url: / s/ street/ ADE_train_00017075.jpg,GM,B
39,0 days 00:00:36,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
40,0 days 00:00:36,,A: cmd: look,,A,All
41,0 days 00:00:36,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
42,0 days 00:00:43,,,B: cmd: e,B,All
43,0 days 00:00:43,,,GM: url: / k/ kitchen/ ADE_train_00010634.jpg,GM,B
45,0 days 00:00:43,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
46,0 days 00:00:43,,A: cmd: s,,A,All
47,0 days 00:00:43,,GM: url: / b/ bedroom/ ADE_train_00003682.jpg,,GM,A
49,0 days 00:00:43,,GM: You can go: [/ n]orth [/ w]est,,GM,A
50,0 days 00:00:57,A: hi,,,A,All
51,0 days 00:01:00,B: I've got a kitchen,,,B,All
52,0 days 00:01:06,,A: cmd: n,,A,All
53,0 days 00:01:06,,GM: url: / s/ street/ ADE_train_00017075.jpg,,GM,A
55,0 days 00:01:06,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
56,0 days 00:01:12,,A: cmd: w,,A,All
57,0 days 00:01:12,,GM: url: / c/ closet/ ADE_train_00005737.jpg,,GM,A
59,0 days 00:01:13,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
60,0 days 00:01:14,"B: It's got a sink in the foreground, table piled with food in the background",,,B,All
61,0 days 00:01:27,"B: It's towards the east, if that helps",,,B,All
62,0 days 00:01:29,A: not yet,,,A,All
63,0 days 00:01:33,B: Whereabouts are you?,,,B,All
64,0 days 00:01:35,,A: cmd: s,,A,All
65,0 days 00:01:35,,GM: url: / m/ music_studio/ ADE_train_00012270.jpg,,GM,A
67,0 days 00:01:36,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
68,0 days 00:01:45,,A: cmd: e,,A,All
69,0 days 00:01:45,,GM: url: / b/ bedroom/ ADE_train_00003682.jpg,,GM,A
71,0 days 00:01:45,,GM: You can go: [/ n]orth [/ w]est,,GM,A
72,0 days 00:01:52,,A: cmd: w,,A,All
73,0 days 00:01:53,,GM: url: / m/ music_studio/ ADE_train_00012270.jpg,,GM,A
75,0 days 00:01:53,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
76,0 days 00:01:57,,A: cmd: n,,A,All
77,0 days 00:01:57,,GM: url: / c/ closet/ ADE_train_00005737.jpg,,GM,A
79,0 days 00:01:57,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
80,0 days 00:02:01,,,B: cmd: n,B,All
81,0 days 00:02:01,,,GM: url: / k/ kitchen/ ADE_train_00010257.jpg,GM,B
83,0 days 00:02:02,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
84,0 days 00:02:08,,,B: cmd: s,B,All
85,0 days 00:02:08,,,GM: url: / k/ kitchen/ ADE_train_00010634.jpg,GM,B
87,0 days 00:02:08,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
88,0 days 00:02:08,,A: cmd: s,,A,All
89,0 days 00:02:08,,GM: url: / m/ music_studio/ ADE_train_00012270.jpg,,GM,A
91,0 days 00:02:09,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
92,0 days 00:02:15,,A: cmd: n,,A,All
93,0 days 00:02:17,,GM: url: / c/ closet/ ADE_train_00005737.jpg,,GM,A
