,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / s/ street/ ADE_train_00017342.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, mirthful_storm! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: h/ home_office,,GM,A
15,0 days 00:00:03,,,GM: url: / c/ casino/ outdoor/ ADE_train_00005215.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ n]orth,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, fluffy_book! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: h/ home_office,GM,B
20,0 days 00:00:08,,,B: cmd: n,B,All
21,0 days 00:00:08,,,GM: url: / s/ street/ ADE_train_00017551.jpg,GM,B
23,0 days 00:00:08,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
24,0 days 00:00:14,,,B: cmd: n,B,All
25,0 days 00:00:14,,,GM: url: / h/ home_office/ ADE_train_00009374.jpg,GM,B
27,0 days 00:00:14,,,GM: You can go: [/ s]outh [/ w]est,GM,B
28,0 days 00:00:23,B: OKay I'm in a home office,,,B,All
29,0 days 00:00:33,B: wall in the back is dark maroon,,,B,All
30,0 days 00:00:55,B: light fixture is a big white globe type thing,,,B,All
31,0 days 00:00:55,A: why my picture is showing outside the building?,,,A,All
32,0 days 00:01:14,"B: just move, yuo'll get back inside",,,B,All
33,0 days 00:01:57,,A: cmd: n,,A,All
34,0 days 00:01:57,,GM: Nothing happened.You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
35,0 days 00:02:03,"B: desk on the right, shelves on the left",,,B,All
36,0 days 00:02:16,B: plant on top shelf,,,B,All
37,0 days 00:02:31,,A: cmd: look,,A,All
38,0 days 00:02:31,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
39,0 days 00:03:00,,A: cmd: south,,A,All
40,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
41,0 days 00:03:05,,A: cmd: s,,A,All
42,0 days 00:03:06,,GM: url: / h/ home_office/ ADE_train_00009408.jpg,,GM,A
44,0 days 00:03:06,,GM: You can go: [/ n]orth [/ w]est,,GM,A
45,0 days 00:03:09,B: chrome and black desk chair on right.,,,B,All
46,0 days 00:03:46,B: are you still here?,,,B,All
47,0 days 00:03:57,A: finally. i am in an office with a monitor and a guitar at the corner,,,A,All
48,0 days 00:04:08,"B: okay stay there, I'll try to find you",,,B,All
49,0 days 00:04:12,,,B: cmd: e,B,All
50,0 days 00:04:12,,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,GM,B
51,0 days 00:04:16,,,B: cmd: w,B,All
52,0 days 00:04:16,,,GM: url: / s/ street/ ADE_train_00018083.jpg,GM,B
54,0 days 00:04:17,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
55,0 days 00:04:25,,,B: cmd: s,B,All
56,0 days 00:04:25,,,GM: url: / h/ home_office/ ADE_train_00009367.jpg,GM,B
58,0 days 00:04:25,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
59,0 days 00:04:33,,,B: cmd: e,B,All
60,0 days 00:04:34,,,GM: url: / s/ street/ ADE_train_00017551.jpg,GM,B
62,0 days 00:04:34,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
63,0 days 00:04:38,,,B: cmd: w,B,All
64,0 days 00:04:38,,,GM: url: / h/ home_office/ ADE_train_00009367.jpg,GM,B
66,0 days 00:04:38,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
67,0 days 00:04:41,,,B: cmd: w,B,All
68,0 days 00:04:41,,,GM: url: / s/ street/ ADE_train_00017342.jpg,GM,B
70,0 days 00:04:42,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
71,0 days 00:04:45,,,B: cmd: w,B,All
72,0 days 00:04:46,,,GM: url: / a/ attic/ ADE_train_00001957.jpg,GM,B
74,0 days 00:04:46,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
75,0 days 00:04:50,,,B: cmd: n,B,All
76,0 days 00:04:51,,,GM: url: / a/ apartment_building/ outdoor/ ADE_train_00001456.jpg,GM,B
78,0 days 00:04:51,,,GM: You can go: [/ s]outh,GM,B
79,0 days 00:04:55,,,B: cmd: s,B,All
80,0 days 00:04:55,,,GM: url: / a/ attic/ ADE_train_00001957.jpg,GM,B
82,0 days 00:04:55,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
83,0 days 00:04:57,,,B: cmd: s,B,All
84,0 days 00:04:57,,,GM: url: / h/ home_office/ ADE_train_00009354.jpg,GM,B
86,0 days 00:04:57,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
87,0 days 00:05:01,A: cool. There is a big window with beige curtains at the back of the table,,,A,All
88,0 days 00:05:02,,,B: cmd: e,B,All
89,0 days 00:05:02,,,GM: url: / h/ home_office/ ADE_train_00009408.jpg,GM,B
91,0 days 00:05:03,,,GM: You can go: [/ n]orth [/ w]est,GM,B
92,0 days 00:05:08,B: got it,,,B,All
93,0 days 00:05:21,B: coat hanging on the chair,,,B,All
94,0 days 00:05:30,A: that's right\,,,A,All
95,0 days 00:05:34,,,B: cmd: done,B,All
96,0 days 00:05:34,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
97,0 days 00:05:42,,A: cmd: done,,A,All
98,0 days 00:05:42,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM: Well done! Both of you are                            indeed in the same room of type: h/ home_office!,GM: Well done! Both of you are                            indeed in the same room of type: h/ home_office!,GM,All
99,0 days 00:05:42,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
100,0 days 00:05:43,GM: ,GM: ,GM: ,GM,All
101,0 days 00:05:43,GM: Here's your token: 704B412FS,GM: Here's your token: 704B412FS,GM: Here's your token: 704B412FS,GM,All
102,0 days 00:06:04,B: ,,B: ,B,All
103,0 days 00:06:05,,GM: fluffy_book has left the game.,,GM,A
104,0 days 00:06:24,A: ,A: ,,A,All
105,0 days 00:06:24,,,GM: mirthful_storm has left the game.,GM,B
106,0 days 03:04:48,GM: ,GM: ,GM: ,GM,All
