,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / b/ bedroom/ ADE_train_00003365.jpg,,GM,A
12,0 days 00:00:02,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, mysterious_chalk! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: b/ bathroom,,GM,A
15,0 days 00:00:03,,,GM: url: / a/ apartment_building/ outdoor/ ADE_train_00001435.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ e]ast,GM,B
18,0 days 00:00:03,,,"GM: Welcome to the game, wooden_rope! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: b/ bathroom,GM,B
20,0 days 00:00:19,,A: cmd: s,,A,All
21,0 days 00:00:19,,GM: url: / b/ bathroom/ ADE_train_00002789.jpg,,GM,A
23,0 days 00:00:19,,GM: You can go: [/ n]orth [/ w]est,,GM,A
24,0 days 00:00:25,A: i am in bathroom,,,A,All
25,0 days 00:00:27,A: all white,,,A,All
26,0 days 00:00:30,A: shower to the left,,,A,All
27,0 days 00:00:35,A: sink on the right,,,A,All
28,0 days 00:00:41,A: blue soap on the toilet,,,A,All
29,0 days 00:00:50,,,B: cmd: e,B,All
30,0 days 00:00:50,,,GM: url: / b/ bedroom/ ADE_train_00004063.jpg,GM,B
32,0 days 00:00:50,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast [/ w]est,GM,B
33,0 days 00:00:53,,,B: cmd: s,B,All
34,0 days 00:00:53,,,GM: url: / s/ street/ ADE_train_00018247.jpg,GM,B
36,0 days 00:00:53,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
37,0 days 00:00:56,,,B: cmd: n,B,All
38,0 days 00:00:57,,,GM: url: / b/ bedroom/ ADE_train_00004063.jpg,GM,B
40,0 days 00:00:57,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast [/ w]est,GM,B
41,0 days 00:01:00,,,B: cmd: e,B,All
42,0 days 00:01:00,,,GM: url: / b/ bathroom/ ADE_train_00002958.jpg,GM,B
44,0 days 00:01:00,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
45,0 days 00:01:04,,,B: cmd: e,B,All
46,0 days 00:01:05,,,GM: url: / s/ street/ ADE_train_00018046.jpg,GM,B
48,0 days 00:01:05,,,GM: You can go: [/ s]outh [/ w]est,GM,B
49,0 days 00:01:08,,,B: cmd: s,B,All
50,0 days 00:01:08,,,GM: url: / b/ bedroom/ ADE_train_00003365.jpg,GM,B
52,0 days 00:01:08,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
53,0 days 00:01:12,,,B: cmd: s,B,All
54,0 days 00:01:12,,,GM: url: / b/ bathroom/ ADE_train_00002789.jpg,GM,B
56,0 days 00:01:12,,,GM: You can go: [/ n]orth [/ w]est,GM,B
57,0 days 00:01:17,,,B: cmd: done,B,All
58,0 days 00:01:17,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
59,0 days 00:01:30,,A: cmd: done,,A,All
60,0 days 00:01:30,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM: Well done! Both of you are                            indeed in the same room of type: b/ bathroom!,GM: Well done! Both of you are                            indeed in the same room of type: b/ bathroom!,GM,All
61,0 days 00:01:30,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
62,0 days 00:01:30,GM: ,GM: ,GM: ,GM,All
63,0 days 00:01:30,GM: Here's your token: 1120QESW3L,GM: Here's your token: 1120QESW3L,GM: Here's your token: 1120QESW3L,GM,All
64,0 days 00:01:54,B: ,,B: ,B,All
65,0 days 00:01:54,,GM: wooden_rope has left the game.,,GM,A
66,0 days 00:02:26,A: ,A: ,,A,All
67,0 days 00:02:26,,,GM: mysterious_chalk has left the game.,GM,B
68,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
69,0 days 00:45:38,GM: ,GM: ,GM: ,GM,All
