,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:00,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:00,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / g/ garage/ outdoor/ ADE_train_00008507.jpg,,GM,A
12,0 days 00:00:02,,GM: You can go: [/ n]orth,,GM,A
13,0 days 00:00:02,,"GM: Welcome to the game, broad_credit_card! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:02,,GM: You have to meet in the room of type: n/ nursery,,GM,A
15,0 days 00:00:02,,,GM: url: / s/ street/ ADE_train_00018875.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
18,0 days 00:00:03,,,"GM: Welcome to the game, gentle_tundra! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:03,,,GM: You have to meet in the room of type: n/ nursery,GM,B
20,0 days 00:00:06,,A: cmd: n,,A,All
21,0 days 00:00:06,,GM: url: / s/ street/ ADE_train_00018875.jpg,,GM,A
23,0 days 00:00:06,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
24,0 days 00:00:10,,A: cmd: n,,A,All
25,0 days 00:00:10,,GM: url: / n/ nursery/ ADE_train_00013924.jpg,,GM,A
27,0 days 00:00:10,,GM: You can go: [/ s]outh [/ w]est,,GM,A
28,0 days 00:00:11,,,B: cmd: n,B,All
29,0 days 00:00:11,,,GM: url: / n/ nursery/ ADE_train_00013924.jpg,GM,B
31,0 days 00:00:12,,,GM: You can go: [/ s]outh [/ w]est,GM,B
32,0 days 00:00:16,B: hi,,,B,All
33,0 days 00:00:18,A: Okay I'm in a nursery,,,A,All
34,0 days 00:00:24,"B: i went north once, im in a nursery",,,B,All
35,0 days 00:00:30,A: describe it ,,,A,All
36,0 days 00:00:31,B: green and blue wall?,,,B,All
37,0 days 00:00:38,B: rabbit on the chair,,,B,All
38,0 days 00:00:40,A: bunny rabbit in a chair,,,A,All
39,0 days 00:00:42,B: yes,,,B,All
40,0 days 00:00:53,A: dress hanging on the crib?,,,A,All
41,0 days 00:01:04,"B: yes, blue barn on the wall",,,B,All
42,0 days 00:01:12,A: Great Job!,,,A,All
43,0 days 00:01:16,,,B: cmd: done,B,All
44,0 days 00:01:16,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
45,0 days 00:01:24,,A: cmd: done,,A,All
46,0 days 00:01:24,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM: Well done! Both of you are                            indeed in the same room of type: n/ nursery!,GM: Well done! Both of you are                            indeed in the same room of type: n/ nursery!,GM,All
47,0 days 00:01:24,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
48,0 days 00:01:24,GM: ,GM: ,GM: ,GM,All
49,0 days 00:01:24,GM: Here's your token: 712CJH1CU,GM: Here's your token: 712CJH1CU,GM: Here's your token: 712CJH1CU,GM,All
50,0 days 00:01:45,B: ,,B: ,B,All
51,0 days 00:01:45,,GM: gentle_tundra has left the game.,,GM,A
52,0 days 00:01:47,A: ,A: ,,A,All
53,0 days 00:01:47,,,GM: broad_credit_card has left the game.,GM,B
54,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
55,0 days 02:58:08,GM: ,GM: ,GM: ,GM,All
