,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / l/ living_room/ ADE_train_00000715.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, serene_seatbelt! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: l/ locker_room,,GM,A
15,0 days 00:00:03,,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009945.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
18,0 days 00:00:06,,,"GM: Welcome to the game, solitary_plateau! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:06,,,GM: You have to meet in the room of type: l/ locker_room,GM,B
20,0 days 00:00:12,B: hey,,,B,All
21,0 days 00:00:14,,,B: cmd: e,B,All
22,0 days 00:00:14,,,GM: url: / l/ locker_room/ ADE_train_00011596.jpg,GM,B
24,0 days 00:00:14,,,GM: You can go: [/ s]outh [/ w]est,GM,B
25,0 days 00:00:26,"A: Hi, I'm looking. ",,,A,All
26,0 days 00:00:28,,A: cmd: s,,A,All
27,0 days 00:00:29,,GM: url: / l/ locker_room/ ADE_train_00011595.jpg,,GM,A
29,0 days 00:00:29,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
30,0 days 00:00:32,,A: cmd: s,,A,All
31,0 days 00:00:32,,GM: url: / b/ bedroom/ ADE_train_00004003.jpg,,GM,A
33,0 days 00:00:32,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
34,0 days 00:00:39,,A: cmd: e,,A,All
35,0 days 00:00:42,,GM: url: / b/ bathroom/ ADE_train_00000009.jpg,,GM,A
37,0 days 00:00:42,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
38,0 days 00:00:44,,,B: cmd: e,B,All
39,0 days 00:00:44,,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,GM,B
40,0 days 00:00:49,,A: cmd: e,,A,All
41,0 days 00:00:50,,GM: url: / l/ living_room/ ADE_train_00000853.jpg,,GM,A
43,0 days 00:00:50,,GM: You can go: [/ s]outh [/ w]est,,GM,A
44,0 days 00:00:54,,,B: cmd: w,B,All
45,0 days 00:00:55,,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009945.jpg,GM,B
47,0 days 00:00:55,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
48,0 days 00:00:56,,A: cmd: s,,A,All
49,0 days 00:00:56,,GM: url: / j/ jacuzzi/ outdoor/ ADE_train_00009965.jpg,,GM,A
51,0 days 00:00:57,,GM: You can go: [/ n]orth,,GM,A
52,0 days 00:01:00,,,B: cmd: s,B,All
53,0 days 00:01:01,,,GM: url: / l/ living_room/ ADE_train_00000715.jpg,GM,B
55,0 days 00:01:01,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
56,0 days 00:01:03,,A: cmd: n,,A,All
57,0 days 00:01:03,,GM: url: / l/ living_room/ ADE_train_00000853.jpg,,GM,A
59,0 days 00:01:04,,GM: You can go: [/ s]outh [/ w]est,,GM,A
60,0 days 00:01:08,,,B: cmd: e,B,All
61,0 days 00:01:12,,,GM: url: / l/ locker_room/ ADE_train_00011593.jpg,GM,B
63,0 days 00:01:12,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
64,0 days 00:01:13,,A: cmd: w,,A,All
65,0 days 00:01:13,,GM: url: / b/ bathroom/ ADE_train_00000009.jpg,,GM,A
67,0 days 00:01:14,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
68,0 days 00:01:18,,A: cmd: w,,A,All
69,0 days 00:01:18,,GM: url: / b/ bedroom/ ADE_train_00004003.jpg,,GM,A
71,0 days 00:01:19,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
72,0 days 00:01:20,B: I am in a big locker room,,,B,All
73,0 days 00:01:27,B: with many jerseys and a red floor,,,B,All
74,0 days 00:01:30,"A: Okay, stay there. I'll keep looking. ",,,A,All
75,0 days 00:01:34,,A: cmd: n,,A,All
76,0 days 00:01:34,,GM: url: / l/ locker_room/ ADE_train_00011595.jpg,,GM,A
78,0 days 00:01:35,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
79,0 days 00:01:39,,A: cmd: n,,A,All
80,0 days 00:01:40,,GM: url: / l/ living_room/ ADE_train_00000715.jpg,,GM,A
82,0 days 00:01:40,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
83,0 days 00:01:44,,A: cmd: n,,A,All
84,0 days 00:01:44,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009945.jpg,,GM,A
86,0 days 00:01:44,,GM: You can go: [/ s]outh [/ e]ast,,GM,A
87,0 days 00:01:49,,A: cmd: e,,A,All
88,0 days 00:01:50,,GM: url: / l/ locker_room/ ADE_train_00011596.jpg,,GM,A
90,0 days 00:01:50,,GM: You can go: [/ s]outh [/ w]est,,GM,A
91,0 days 00:01:56,,A: cmd: s,,A,All
92,0 days 00:01:56,,GM: url: / l/ locker_room/ ADE_train_00011593.jpg,,GM,A
94,0 days 00:01:57,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
95,0 days 00:02:14,A: Jersey's hanging up and a round logo on the floor?,,,A,All
96,0 days 00:02:19,B: yes,,,B,All
97,0 days 00:02:24,"A: Okay, think I found it. ",,,A,All
98,0 days 00:02:29,,,B: cmd: done,B,All
99,0 days 00:02:29,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
100,0 days 00:02:34,,A: cmd: done,,A,All
101,0 days 00:02:34,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM: Well done! Both of you are                            indeed in the same room of type: l/ locker_room!,GM: Well done! Both of you are                            indeed in the same room of type: l/ locker_room!,GM,All
102,0 days 00:02:35,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
103,0 days 00:02:35,GM: ,GM: ,GM: ,GM,All
104,0 days 00:02:35,GM: Here's your token: 458REWAK0,GM: Here's your token: 458REWAK0,GM: Here's your token: 458REWAK0,GM,All
105,0 days 00:02:52,A: ,A: ,,A,All
106,0 days 00:02:53,B: ,,B: ,B,All
107,0 days 00:02:56,,,GM: serene_seatbelt has left the game.,GM,B
108,0 days 00:02:56,,GM: solitary_plateau has left the game.,,GM,A
109,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
110,0 days 02:34:32,GM: ,GM: ,GM: ,GM,All
