,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / l/ living_room/ ADE_train_00011240.jpg,,GM,A
12,0 days 00:00:02,,GM: You can go: [/ n]orth [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, stark_lotion! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: h/ home_office,,GM,A
15,0 days 00:00:03,,,GM: url: / d/ dining_room/ ADE_train_00007216.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ e]ast [/ w]est,GM,B
18,0 days 00:00:03,,,"GM: Welcome to the game, indigo_flute! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:03,,,GM: You have to meet in the room of type: h/ home_office,GM,B
20,0 days 00:00:08,,,B: cmd: n,B,All
21,0 days 00:00:08,,,GM: Nothing happened.You can go: [/ e]ast [/ w]est,GM,B
22,0 days 00:00:11,,,B: cmd: e,B,All
23,0 days 00:00:11,,,GM: url: / h/ home_office/ ADE_train_00009378.jpg,GM,B
25,0 days 00:00:11,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
26,0 days 00:00:12,,A: cmd: look,,A,All
27,0 days 00:00:12,,GM: You can go: [/ n]orth [/ w]est,,GM,A
28,0 days 00:00:15,,A: cmd: w,,A,All
29,0 days 00:00:15,,GM: url: / k/ kitchen/ ADE_train_00010161.jpg,,GM,A
31,0 days 00:00:15,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
32,0 days 00:00:19,B: okay i'm in an offce,,,B,All
33,0 days 00:00:20,,A: cmd: n,,A,All
34,0 days 00:00:20,,GM: url: / h/ home_office/ ADE_train_00009378.jpg,,GM,A
36,0 days 00:00:20,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
37,0 days 00:00:26,"A: ok, I found a home office",,,A,All
38,0 days 00:00:28,B: old style tv,,,B,All
39,0 days 00:00:37,"A: yep, CRT monitor and rolling chair",,,A,All
40,0 days 00:00:39,B: next to a small desk,,,B,All
41,0 days 00:00:49,A: ink jet printer and CD rack,,,A,All
42,0 days 00:00:54,B: yep,,,B,All
43,0 days 00:00:57,,A: cmd: done,,A,All
44,0 days 00:00:58,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
45,0 days 00:01:02,,,B: cmd: done,B,All
46,0 days 00:01:03,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM: Well done! Both of you are                            indeed in the same room of type: h/ home_office!,GM: Well done! Both of you are                            indeed in the same room of type: h/ home_office!,GM,All
47,0 days 00:01:03,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
48,0 days 00:01:03,GM: ,GM: ,GM: ,GM,All
49,0 days 00:01:03,GM: Here's your token: 9298X4HPM,GM: Here's your token: 9298X4HPM,GM: Here's your token: 9298X4HPM,GM,All
50,0 days 00:01:18,B: ,,B: ,B,All
51,0 days 00:01:19,,GM: indigo_flute has left the game.,,GM,A
52,0 days 00:01:21,A: ,A: ,,A,All
53,0 days 00:01:22,,,GM: stark_lotion has left the game.,GM,B
54,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
