,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / l/ living_room/ ADE_train_00011248.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, scrawny_hat! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: d/ doorway/ indoor,,GM,A
15,0 days 00:00:03,,,GM: url: / s/ street/ ADE_train_00017064.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, shallow_bleach! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: d/ doorway/ indoor,GM,B
20,0 days 00:00:18,A: im in a den or tv room,,,A,All
21,0 days 00:00:22,,A: cmd: s,,A,All
22,0 days 00:00:22,,GM: url: / d/ doorway/ indoor/ ADE_train_00007338.jpg,,GM,A
24,0 days 00:00:22,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
25,0 days 00:00:33,B: I'm outside. Let's move around and see what we find.,,,B,All
26,0 days 00:00:37,,,B: cmd: look,B,All
27,0 days 00:00:38,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
28,0 days 00:00:42,A: im in a doorway with a big wooden door with lots of glass,,,A,All
29,0 days 00:00:44,,,B: cmd: s,B,All
30,0 days 00:00:44,,,GM: url: / d/ doorway/ indoor/ ADE_train_00007318.jpg,GM,B
32,0 days 00:00:44,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
33,0 days 00:00:55,,,B: cmd: e,B,All
34,0 days 00:00:55,,,GM: url: / l/ living_room/ ADE_train_00011248.jpg,GM,B
36,0 days 00:00:55,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
37,0 days 00:01:02,,,B: cmd: s,B,All
38,0 days 00:01:02,,,GM: url: / d/ doorway/ indoor/ ADE_train_00007338.jpg,GM,B
40,0 days 00:01:02,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
41,0 days 00:01:04,"A: I went south. This is the right place I think, there are two white stainded glass windows",,,A,All
42,0 days 00:01:32,"B: Yes, and a glass door in the center, with glass panes",,,B,All
43,0 days 00:01:45,,A: cmd: done,,A,All
44,0 days 00:01:45,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
45,0 days 00:01:54,,,B: cmd: done,B,All
46,0 days 00:01:55,GM: Well done! Both of you are                            indeed in the same room of type: d/doorway/indoor!,GM: Well done! Both of you are                            indeed in the same room of type: d/ doorway/ indoor!,GM: Well done! Both of you are                            indeed in the same room of type: d/ doorway/ indoor!,GM,All
47,0 days 00:01:55,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
48,0 days 00:01:55,GM: ,GM: ,GM: ,GM,All
49,0 days 00:01:55,GM: Here's your token: 194V8FWPL,GM: Here's your token: 194V8FWPL,GM: Here's your token: 194V8FWPL,GM,All
50,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
51,0 days 00:03:01,B: ,,B: ,B,All
52,0 days 00:03:01,,GM: shallow_bleach has left the game.,,GM,A
53,0 days 00:08:57,A: ,A: ,,A,All
54,0 days 00:08:57,,,GM: scrawny_hat has left the game.,GM,B
55,0 days 01:51:24,GM: ,GM: ,GM: ,GM,All
