,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / s/ street/ ADE_train_00018481.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, gigantic_resonance! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: d/ doorway/ indoor,,GM,A
15,0 days 00:00:04,,,GM: url: / b/ bedroom/ ADE_train_00003317.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, calm_sandpaper! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: d/ doorway/ indoor,GM,B
20,0 days 00:00:14,A: hi,,,A,All
21,0 days 00:00:17,,A: cmd: s,,A,All
22,0 days 00:00:17,,GM: url: / d/ doorway/ indoor/ ADE_train_00007331.jpg,,GM,A
24,0 days 00:00:18,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
25,0 days 00:00:34,A: i am in a place with a slidding wooden folding door,,,A,All
26,0 days 00:00:39,A: with little windows,,,A,All
27,0 days 00:00:52,,,B: cmd: w,B,All
28,0 days 00:00:55,,,GM: Nothing happened.You can go: [/ n]orth [/ e]ast,GM,B
29,0 days 00:00:55,,,B: cmd: e,B,All
30,0 days 00:00:56,,,GM: url: / d/ doorway/ indoor/ ADE_train_00007332.jpg,GM,B
32,0 days 00:00:56,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
33,0 days 00:00:59,,,B: cmd: s,B,All
34,0 days 00:01:00,,,GM: url: / d/ doorway/ indoor/ ADE_train_00007325.jpg,GM,B
36,0 days 00:01:00,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
37,0 days 00:01:06,A: I think it is the correct place,,,A,All
38,0 days 00:01:16,B: i'm in the doorway ,,,B,All
39,0 days 00:01:18,B: with a wooden door,,,B,All
40,0 days 00:01:24,B:  i think thats tthe right place,,,B,All
41,0 days 00:01:29,A: with lots of folding pannels?,,,A,All
42,0 days 00:01:32,B: yah,,,B,All
43,0 days 00:01:34,,,B: cmd: done,B,All
44,0 days 00:01:34,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
45,0 days 00:01:36,,A: cmd: done,,A,All
46,0 days 00:01:36,"GM: You have managed to meet in a room of type:                                                        d/doorway/indoor, but unfortunately                                                        not in the same one.","GM: You have managed to meet in a room of type:                                                        d/ doorway/ indoor, but unfortunately                                                        not in the same one.","GM: You have managed to meet in a room of type:                                                        d/ doorway/ indoor, but unfortunately                                                        not in the same one.",GM,All
47,0 days 00:01:37,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
48,0 days 00:01:37,GM: ,GM: ,GM: ,GM,All
49,0 days 00:01:37,GM: Here's your token: 180QQXDY7,GM: Here's your token: 180QQXDY7,GM: Here's your token: 180QQXDY7,GM,All
50,0 days 00:01:49,B: ,,B: ,B,All
51,0 days 00:01:49,,GM: calm_sandpaper has left the game.,,GM,A
52,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
53,0 days 00:14:28,A: ,A: ,,A,All
54,0 days 00:14:29,,,GM: gigantic_resonance has left the game.,GM,B
55,0 days 01:57:21,GM: ,GM: ,GM: ,GM,All
