,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / n/ newsstand/ outdoor/ ADE_train_00013834.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, whispering_darkness! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: j/ jacuzzi/ indoor,,GM,A
15,0 days 00:00:04,,,GM: url: / a/ attic/ ADE_train_00001906.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ n]orth [/ w]est,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, misty_summit! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:06,,,GM: You have to meet in the room of type: j/ jacuzzi/ indoor,GM,B
20,0 days 00:00:41,,A: cmd: s,,A,All
21,0 days 00:00:41,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009921.jpg,,GM,A
23,0 days 00:00:41,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
24,0 days 00:00:41,,,B: cmd: w,B,All
25,0 days 00:00:42,,,GM: url: / d/ doorway/ indoor/ ADE_train_00007330.jpg,GM,B
27,0 days 00:00:42,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
28,0 days 00:00:57,A: I am at the jacuzzi,,,A,All
29,0 days 00:01:03,A: where are you?,,,A,All
30,0 days 00:01:17,,,B: cmd: w,B,All
31,0 days 00:01:17,,,GM: Nothing happened.You can go: [/ n]orth [/ e]ast,GM,B
32,0 days 00:01:23,,,B: cmd: n,B,All
33,0 days 00:01:23,,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009938.jpg,GM,B
35,0 days 00:01:24,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
36,0 days 00:01:34,B: im in the pool room,,,B,All
37,0 days 00:01:52,,A: cmd: look,,A,All
38,0 days 00:01:53,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
39,0 days 00:02:03,,A: cmd: e,,A,All
40,0 days 00:02:04,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009937.jpg,,GM,A
42,0 days 00:02:04,,GM: You can go: [/ e]ast [/ w]est,,GM,A
43,0 days 00:02:13,,A: cmd: w,,A,All
44,0 days 00:02:13,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009921.jpg,,GM,A
46,0 days 00:02:13,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
47,0 days 00:02:16,,A: cmd: w,,A,All
48,0 days 00:02:16,,GM: url: / s/ street/ ADE_train_00017926.jpg,,GM,A
50,0 days 00:02:16,,GM: You can go: [/ e]ast [/ w]est,,GM,A
51,0 days 00:02:20,,A: cmd: e,,A,All
52,0 days 00:02:20,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009921.jpg,,GM,A
54,0 days 00:02:20,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
55,0 days 00:02:28,,A: cmd: n,,A,All
56,0 days 00:02:29,,GM: url: / n/ newsstand/ outdoor/ ADE_train_00013834.jpg,,GM,A
58,0 days 00:02:29,,GM: You can go: [/ s]outh,,GM,A
59,0 days 00:02:31,B: im at the jacuzzi where are you?,,,B,All
60,0 days 00:02:31,,A: cmd: s,,A,All
61,0 days 00:02:31,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009921.jpg,,GM,A
63,0 days 00:02:31,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
64,0 days 00:02:35,,A: cmd: s,,A,All
65,0 days 00:02:36,,GM: Nothing happened.You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
66,0 days 00:02:49,,A: cmd: e,,A,All
67,0 days 00:02:49,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009937.jpg,,GM,A
69,0 days 00:02:49,,GM: You can go: [/ e]ast [/ w]est,,GM,A
70,0 days 00:02:55,,A: cmd: w,,A,All
71,0 days 00:02:55,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009921.jpg,,GM,A
73,0 days 00:02:55,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
74,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
75,0 days 00:03:16,A: the jacuzzi is west of the pool room,,,A,All
76,0 days 00:03:24,,,B: cmd: w,B,All
77,0 days 00:03:24,,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009937.jpg,GM,B
79,0 days 00:03:25,,,GM: You can go: [/ e]ast [/ w]est,GM,B
80,0 days 00:03:38,,A: cmd: done,,A,All
81,0 days 00:03:39,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
82,0 days 00:03:54,,,B: cmd: done,B,All
