,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / b/ bathroom/ ADE_train_00002829.jpg,,GM,A
12,0 days 00:00:02,,GM: You can go: [/ s]outh [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, straight_willow! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: h/ home_office,,GM,A
15,0 days 00:00:03,,,GM: url: / s/ swimming_pool/ outdoor/ ADE_train_00019051.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ n]orth,GM,B
18,0 days 00:00:03,,,"GM: Welcome to the game, parched_storm! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:03,,,GM: You have to meet in the room of type: h/ home_office,GM,B
20,0 days 00:00:15,B: We need to go to the home office,,,B,All
21,0 days 00:00:19,,,B: cmd: n,B,All
22,0 days 00:00:19,,,GM: url: / b/ bathroom/ ADE_train_00002829.jpg,GM,B
24,0 days 00:00:19,,,GM: You can go: [/ s]outh [/ w]est,GM,B
25,0 days 00:00:29,,,B: cmd: w,B,All
26,0 days 00:00:29,,,GM: url: / h/ home_office/ ADE_train_00009383.jpg,GM,B
28,0 days 00:00:30,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
29,0 days 00:00:31,A: yes,,,A,All
30,0 days 00:00:38,,,B: cmd: w,B,All
31,0 days 00:00:38,,,GM: url: / p/ poolroom/ home/ ADE_train_00015513.jpg,GM,B
33,0 days 00:00:38,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
34,0 days 00:00:43,,,B: cmd: e,B,All
35,0 days 00:00:43,,A: cmd: n,,A,All
36,0 days 00:00:43,,,GM: url: / h/ home_office/ ADE_train_00009383.jpg,GM,B
38,0 days 00:00:44,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
39,0 days 00:00:44,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,,GM,A
40,0 days 00:00:49,"B: Ok, I'm in the office",,,B,All
41,0 days 00:00:56,B: it has a shirtless guy on a computer\,,,B,All
42,0 days 00:00:58,B: black chair,,,B,All
43,0 days 00:01:00,,A: cmd: n,,A,All
44,0 days 00:01:00,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,,GM,A
45,0 days 00:01:22,"B: I can't go south from here, so I am assuming it is south in the house",,,B,All
46,0 days 00:01:27,B: try going toward the south,,,B,All
47,0 days 00:01:32,B: Let me know if you need help ,,,B,All
48,0 days 00:01:43,A: not u deestanding this,,,A,All
49,0 days 00:01:59,B: you just have to type the slash key and a direction,,,B,All
50,0 days 00:02:00,,A: cmd: look,,A,All
51,0 days 00:02:00,,GM: You can go: [/ s]outh [/ w]est,,GM,A
52,0 days 00:02:07,B: and then a pic will pop up on your screen ,,,B,All
53,0 days 00:02:12,B: you want to navigate to the home office,,,B,All
54,0 days 00:02:23,,A: cmd: s:?,,A,All
55,0 days 00:02:32,,A: cmd: s,,A,All
56,0 days 00:02:34,,GM: url: / s/ swimming_pool/ outdoor/ ADE_train_00019051.jpg,,GM,A
58,0 days 00:02:34,,GM: You can go: [/ n]orth,,GM,A
59,0 days 00:02:34,B: Does that help?,,,B,All
60,0 days 00:02:45,,A: cmd: n,,A,All
61,0 days 00:02:45,,GM: url: / b/ bathroom/ ADE_train_00002829.jpg,,GM,A
63,0 days 00:02:45,,GM: You can go: [/ s]outh [/ w]est,,GM,A
64,0 days 00:02:52,,A: cmd: n,,A,All
65,0 days 00:02:52,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,,GM,A
66,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
67,0 days 00:03:01,,A: cmd: n,,A,All
68,0 days 00:03:01,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,,GM,A
69,0 days 00:03:09,,A: cmd: s,,A,All
70,0 days 00:03:09,,GM: url: / s/ swimming_pool/ outdoor/ ADE_train_00019051.jpg,,GM,A
72,0 days 00:03:09,,GM: You can go: [/ n]orth,,GM,A
73,0 days 00:03:14,,A: cmd: w,,A,All
74,0 days 00:03:14,,GM: Nothing happened.You can go: [/ n]orth,,GM,A
75,0 days 00:03:20,,,B: cmd: done,B,All
76,0 days 00:03:20,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
77,0 days 00:03:21,,A: cmd: n,,A,All
78,0 days 00:03:21,,GM: url: / b/ bathroom/ ADE_train_00002829.jpg,,GM,A
80,0 days 00:03:21,,GM: You can go: [/ s]outh [/ w]est,,GM,A
81,0 days 00:03:26,,A: cmd: w,,A,All
82,0 days 00:03:26,,GM: url: / h/ home_office/ ADE_train_00009383.jpg,,GM,A
84,0 days 00:03:27,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
85,0 days 00:03:32,A: inpffice,,,A,All
86,0 days 00:03:39,A: in office,,,A,All
87,0 days 00:03:41,B: type /done,,,B,All
