,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / b/ bedroom/ ADE_train_00003504.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, talented_firefly! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: c/ childs_room,,GM,A
15,0 days 00:00:03,,,GM: url: / l/ living_room/ ADE_train_00011141.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ s]outh [/ w]est,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, spacial_swamp! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: c/ childs_room,GM,B
20,0 days 00:00:08,B: hello,,,B,All
21,0 days 00:00:14,,,B: cmd: n,B,All
22,0 days 00:00:15,,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,GM,B
23,0 days 00:00:20,,A: cmd: look,,A,All
24,0 days 00:00:20,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
25,0 days 00:00:23,,,B: cmd: s,B,All
26,0 days 00:00:23,,,GM: url: / s/ street/ ADE_train_00017400.jpg,GM,B
28,0 days 00:00:24,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
29,0 days 00:00:24,A: hello,,,A,All
30,0 days 00:00:28,,A: cmd: n,,A,All
31,0 days 00:00:28,,GM: url: / c/ childs_room/ ADE_train_00005487.jpg,,GM,A
33,0 days 00:00:28,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
34,0 days 00:00:31,,,B: cmd: w,B,All
35,0 days 00:00:32,,,GM: url: / c/ childs_room/ ADE_train_00005522.jpg,GM,B
37,0 days 00:00:32,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
38,0 days 00:00:42,B: i am in childs room,,,B,All
39,0 days 00:00:46,A: I'm in the child's room - go north from the master bedroom,,,A,All
40,0 days 00:00:50,A: great we did it,,,A,All
41,0 days 00:00:52,,A: cmd: done,,A,All
42,0 days 00:00:52,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
43,0 days 00:00:55,"B: yellomwalls, crazy bed cover",,,B,All
44,0 days 00:01:00,A: lol,,,A,All
45,0 days 00:01:01,,A: cmd: done,,A,All
46,0 days 00:01:02,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
47,0 days 00:01:09,,,B: cmd: done,B,All
48,0 days 00:01:09,"GM: You have managed to meet in a room of type:                                                        c/childs_room, but unfortunately                                                        not in the same one.","GM: You have managed to meet in a room of type:                                                        c/ childs_room, but unfortunately                                                        not in the same one.","GM: You have managed to meet in a room of type:                                                        c/ childs_room, but unfortunately                                                        not in the same one.",GM,All
49,0 days 00:01:10,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
50,0 days 00:01:10,GM: ,GM: ,GM: ,GM,All
51,0 days 00:01:10,GM: Here's your token: 314WAMWCU,GM: Here's your token: 314WAMWCU,GM: Here's your token: 314WAMWCU,GM,All
52,0 days 00:01:10,A: write the /done command,,,A,All
53,0 days 00:01:27,B: ,,B: ,B,All
54,0 days 00:01:27,,GM: spacial_swamp has left the game.,,GM,A
55,0 days 00:01:29,A: ,A: ,,A,All
56,0 days 00:01:30,,,GM: talented_firefly has left the game.,GM,B
57,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
58,0 days 04:16:19,GM: ,GM: ,GM: ,GM,All
