,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / l/ living_room/ ADE_train_00011290.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, purring_picture_frame! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: u/ utility_room,,GM,A
15,0 days 00:00:03,,,GM: url: / h/ home_theater/ ADE_train_00009424.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, combative_detergent! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: u/ utility_room,GM,B
20,0 days 00:00:13,,A: cmd: n,,A,All
21,0 days 00:00:13,,GM: url: / u/ utility_room/ ADE_train_00019415.jpg,,GM,A
23,0 days 00:00:13,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
24,0 days 00:00:18,,A: cmd: e,,A,All
25,0 days 00:00:19,,GM: url: / h/ home_theater/ ADE_train_00009424.jpg,,GM,A
27,0 days 00:00:19,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
28,0 days 00:00:21,,A: cmd: e,,A,All
29,0 days 00:00:22,,GM: url: / s/ street/ ADE_train_00017897.jpg,,GM,A
31,0 days 00:00:22,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
32,0 days 00:00:24,,,B: cmd: n,B,All
33,0 days 00:00:24,,,GM: Nothing happened.You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
34,0 days 00:00:30,,,B: cmd: e,B,All
35,0 days 00:00:30,,,GM: url: / s/ street/ ADE_train_00017897.jpg,GM,B
37,0 days 00:00:31,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
38,0 days 00:00:31,,A: cmd: n,,A,All
39,0 days 00:00:31,,GM: url: / u/ utility_room/ ADE_train_00019411.jpg,,GM,A
41,0 days 00:00:31,,GM: You can go: [/ s]outh [/ e]ast,,GM,A
42,0 days 00:00:36,,A: cmd: e,,A,All
43,0 days 00:00:36,,GM: url: / u/ utility_room/ ADE_train_00019421.jpg,,GM,A
45,0 days 00:00:36,,GM: You can go: [/ s]outh [/ w]est,,GM,A
46,0 days 00:00:37,,,B: cmd: n,B,All
47,0 days 00:00:37,,,GM: url: / u/ utility_room/ ADE_train_00019411.jpg,GM,B
49,0 days 00:00:37,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
50,0 days 00:00:42,A: hi,,,A,All
51,0 days 00:00:43,,,B: cmd: s,B,All
52,0 days 00:00:43,,,GM: url: / s/ street/ ADE_train_00017897.jpg,GM,B
54,0 days 00:00:43,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
55,0 days 00:00:46,,,B: cmd: w,B,All
56,0 days 00:00:46,,,GM: url: / h/ home_theater/ ADE_train_00009424.jpg,GM,B
58,0 days 00:00:46,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
59,0 days 00:00:52,,,B: cmd: n,B,All
60,0 days 00:00:52,,,GM: Nothing happened.You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
61,0 days 00:00:52,A: im in a room with a washer and dryer,,,A,All
62,0 days 00:00:56,,,B: cmd: s,B,All
63,0 days 00:00:57,,,GM: url: / k/ kitchen/ ADE_train_00010508.jpg,GM,B
65,0 days 00:00:57,,,GM: You can go: [/ n]orth [/ w]est,GM,B
66,0 days 00:01:05,B: ok i was just there a second ago let me try to get back,,,B,All
67,0 days 00:01:07,A: light blue room,,,A,All
68,0 days 00:01:07,,,B: cmd: s,B,All
69,0 days 00:01:07,,,GM: Nothing happened.You can go: [/ n]orth [/ w]est,GM,B
70,0 days 00:01:13,,,B: cmd: w,B,All
71,0 days 00:01:13,A: granite counter tops,,,A,All
72,0 days 00:01:14,,,GM: url: / l/ living_room/ ADE_train_00011290.jpg,GM,B
74,0 days 00:01:14,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
75,0 days 00:01:17,,,B: cmd: w,B,All
76,0 days 00:01:18,,,GM: Nothing happened.You can go: [/ n]orth [/ e]ast,GM,B
77,0 days 00:01:18,A: ok ill wait,,,A,All
78,0 days 00:01:24,,,B: cmd: s,B,All
79,0 days 00:01:24,,,GM: Nothing happened.You can go: [/ n]orth [/ e]ast,GM,B
80,0 days 00:01:27,,,B: cmd: n,B,All
81,0 days 00:01:28,,,GM: url: / u/ utility_room/ ADE_train_00019415.jpg,GM,B
83,0 days 00:01:28,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
84,0 days 00:01:54,B: im in a washer and dryer room too is there a window on the left side?,,,B,All
85,0 days 00:01:58,A: no,,,A,All
86,0 days 00:02:05,A: just the door on the left side,,,A,All
87,0 days 00:02:06,B: ok we are in a different one then,,,B,All
88,0 days 00:02:14,A: want to wait and ill move?,,,A,All
89,0 days 00:02:23,B: sure you can try,,,B,All
90,0 days 00:02:26,,A: cmd: n,,A,All
91,0 days 00:02:26,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,,GM,A
