,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:02,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / s/ street/ ADE_train_00017341.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, celestial_whiteout! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:04,,GM: You have to meet in the room of type: n/ nursery,,GM,A
15,0 days 00:00:04,,,GM: url: / l/ living_room/ ADE_train_00000708.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, outrageous_snowflake! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: n/ nursery,GM,B
20,0 days 00:00:12,,A: cmd: look,,A,All
21,0 days 00:00:12,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
22,0 days 00:00:12,,,B: cmd: look,B,All
23,0 days 00:00:13,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
24,0 days 00:00:15,,,B: cmd: n,B,All
25,0 days 00:00:16,,,GM: url: / n/ nursery/ ADE_train_00013907.jpg,GM,B
27,0 days 00:00:16,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
28,0 days 00:00:16,,A: cmd: w,,A,All
29,0 days 00:00:17,,GM: url: / l/ living_room/ ADE_train_00000708.jpg,,GM,A
31,0 days 00:00:17,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
32,0 days 00:00:20,,A: cmd: w,,A,All
33,0 days 00:00:20,,GM: url: / n/ nursery/ ADE_train_00013901.jpg,,GM,A
35,0 days 00:00:20,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
36,0 days 00:00:27,A: I'm in a pink nursery,,,A,All
37,0 days 00:00:28,B: I'm in a nursery now,,,B,All
38,0 days 00:00:39,"B: It has the name ""Cameron"" on the wall in blue",,,B,All
39,0 days 00:00:47,A: ok I'll try and find you,,,A,All
40,0 days 00:00:50,,A: cmd: w,,A,All
41,0 days 00:00:51,,GM: url: / k/ kitchen/ ADE_train_00010484.jpg,,GM,A
43,0 days 00:00:51,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
44,0 days 00:00:54,,A: cmd: w,,A,All
45,0 days 00:00:54,,GM: Nothing happened.You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
46,0 days 00:00:55,B: Great :),,,B,All
47,0 days 00:00:56,,A: cmd: s,,A,All
48,0 days 00:00:56,,GM: url: / s/ street/ ADE_train_00017753.jpg,,GM,A
50,0 days 00:00:56,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
51,0 days 00:00:58,,A: cmd: s,,A,All
52,0 days 00:00:58,,GM: Nothing happened.You can go: [/ n]orth [/ e]ast,,GM,A
53,0 days 00:01:02,,A: cmd: e,,A,All
54,0 days 00:01:02,,GM: url: / n/ nursery/ ADE_train_00013871.jpg,,GM,A
56,0 days 00:01:02,,GM: You can go: [/ n]orth [/ w]est,,GM,A
57,0 days 00:01:08,,A: cmd: n,,A,All
58,0 days 00:01:08,,GM: url: / n/ nursery/ ADE_train_00013901.jpg,,GM,A
60,0 days 00:01:08,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
61,0 days 00:01:10,,A: cmd: n,,A,All
62,0 days 00:01:11,,GM: Nothing happened.You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
63,0 days 00:01:14,A: e,,,A,All
64,0 days 00:01:15,,A: cmd: e,,A,All
65,0 days 00:01:15,,GM: url: / l/ living_room/ ADE_train_00000708.jpg,,GM,A
67,0 days 00:01:15,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
68,0 days 00:01:17,,A: cmd: e,,A,All
69,0 days 00:01:18,,GM: url: / s/ street/ ADE_train_00017341.jpg,,GM,A
71,0 days 00:01:18,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
72,0 days 00:01:20,,A: cmd: e,,A,All
73,0 days 00:01:20,,GM: Nothing happened.You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
74,0 days 00:01:23,,A: cmd: n,,A,All
75,0 days 00:01:24,,GM: url: / n/ nursery/ ADE_train_00013913.jpg,,GM,A
77,0 days 00:01:24,,GM: You can go: [/ s]outh [/ w]est,,GM,A
78,0 days 00:01:32,B: Let me know if you want me to come find you instead,,,B,All
79,0 days 00:01:50,,A: cmd: w,,A,All
80,0 days 00:01:50,,GM: url: / n/ nursery/ ADE_train_00013907.jpg,,GM,A
82,0 days 00:01:51,,GM: You can go: [/ s]outh [/ e]ast,,GM,A
83,0 days 00:01:56,A: just found you!,,,A,All
84,0 days 00:02:00,A: cameron room,,,A,All
85,0 days 00:02:09,B: Yay! Blue stripe on the wall?,,,B,All
86,0 days 00:02:14,A: yes,,,A,All
87,0 days 00:02:18,,,B: cmd: done,B,All
