,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:04,,GM: url: / k/ kennel/ outdoor/ ADE_train_00010101.jpg,,GM,A
12,0 days 00:00:04,,GM: You can go: [/ s]outh,,GM,A
13,0 days 00:00:04,,"GM: Welcome to the game, wooden_drum! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:04,,GM: You have to meet in the room of type: w/ waiting_room,,GM,A
15,0 days 00:00:04,,,GM: url: / s/ street/ ADE_train_00018786.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
18,0 days 00:00:05,,,"GM: Welcome to the game, plain_temple! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:05,,,GM: You have to meet in the room of type: w/ waiting_room,GM,B
20,0 days 00:00:05,B: hello,,,B,All
21,0 days 00:00:12,,,B: cmd: n,B,All
22,0 days 00:00:12,,,GM: Nothing happened.You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
23,0 days 00:00:18,,,B: cmd: s,B,All
24,0 days 00:00:19,,,GM: url: / w/ waiting_room/ ADE_train_00019624.jpg,GM,B
26,0 days 00:00:19,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
27,0 days 00:00:27,B: think i'm there,,,B,All
28,0 days 00:00:51,B: lomg green bebch,,,B,All
29,0 days 00:00:53,A: okay,,,A,All
30,0 days 00:00:58,,A: cmd: look,,A,All
31,0 days 00:00:58,,GM: You can go: [/ s]outh,,GM,A
32,0 days 00:01:01,,A: cmd: s,,A,All
33,0 days 00:01:01,,GM: url: / w/ waiting_room/ ADE_train_00019662.jpg,,GM,A
35,0 days 00:01:02,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
36,0 days 00:01:08,B: yellow walls,,,B,All
37,0 days 00:01:09,A: what's on it?,,,A,All
38,0 days 00:01:13,,A: cmd: e,,A,All
39,0 days 00:01:13,,GM: url: / w/ waiting_room/ ADE_train_00019697.jpg,,GM,A
41,0 days 00:01:14,,GM: You can go: [/ e]ast [/ w]est,,GM,A
42,0 days 00:01:19,A: yellow walls bunch of chairs?,,,A,All
43,0 days 00:01:21,A: plant by the window,,,A,All
44,0 days 00:01:22,B: on what?,,,B,All
45,0 days 00:01:27,B: no,,,B,All
46,0 days 00:01:42,,A: cmd: e,,A,All
47,0 days 00:01:42,,GM: url: / s/ street/ ADE_train_00018786.jpg,,GM,A
49,0 days 00:01:42,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
50,0 days 00:01:44,,A: cmd: e,,A,All
51,0 days 00:01:45,,GM: url: / s/ staircase/ ADE_train_00016795.jpg,,GM,A
53,0 days 00:01:45,,GM: You can go: [/ s]outh [/ w]est,,GM,A
54,0 days 00:01:45,B: poster framed in red on back wall left of bench,,,B,All
55,0 days 00:01:52,,A: cmd: s,,A,All
56,0 days 00:01:52,,GM: url: / m/ music_studio/ ADE_train_00012276.jpg,,GM,A
58,0 days 00:01:52,,GM: You can go: [/ n]orth [/ w]est,,GM,A
59,0 days 00:01:59,A: im in a room with guitars right now,,,A,All
60,0 days 00:02:07,B: ok,,,B,All
61,0 days 00:02:09,B: waiting,,,B,All
62,0 days 00:02:18,,A: cmd: look,,A,All
63,0 days 00:02:18,,GM: You can go: [/ n]orth [/ w]est,,GM,A
64,0 days 00:02:21,,A: cmd: n,,A,All
65,0 days 00:02:21,,GM: url: / s/ staircase/ ADE_train_00016795.jpg,,GM,A
67,0 days 00:02:22,,GM: You can go: [/ s]outh [/ w]est,,GM,A
68,0 days 00:02:23,,A: cmd: s,,A,All
69,0 days 00:02:23,,GM: url: / m/ music_studio/ ADE_train_00012276.jpg,,GM,A
71,0 days 00:02:23,,GM: You can go: [/ n]orth [/ w]est,,GM,A
72,0 days 00:02:24,,A: cmd: w,,A,All
73,0 days 00:02:24,,GM: url: / w/ waiting_room/ ADE_train_00019624.jpg,,GM,A
75,0 days 00:02:25,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
76,0 days 00:02:27,A: got it,,,A,All
77,0 days 00:02:30,,A: cmd: done,,A,All
78,0 days 00:02:30,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
79,0 days 00:02:32,"B: ok, done",,,B,All
80,0 days 00:02:34,,,B: cmd: done,B,All
81,0 days 00:02:34,GM: Well done! Both of you are                            indeed in the same room of type: w/waiting_room!,GM: Well done! Both of you are                            indeed in the same room of type: w/ waiting_room!,GM: Well done! Both of you are                            indeed in the same room of type: w/ waiting_room!,GM,All
82,0 days 00:02:35,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
83,0 days 00:02:35,GM: ,GM: ,GM: ,GM,All
84,0 days 00:02:35,GM: Here's your token: 891QSS537,GM: Here's your token: 891QSS537,GM: Here's your token: 891QSS537,GM,All
85,0 days 00:02:35,A: done,,,A,All
86,0 days 00:02:40,A: ,A: ,,A,All
87,0 days 00:02:40,,,GM: wooden_drum has left the game.,GM,B
88,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
89,0 days 00:03:31,B: ,,B: ,B,All
90,0 days 00:03:31,,GM: plain_temple has left the game.,,GM,A
