,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / b/ bathroom/ ADE_train_00002740.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, teeny_scotchtape! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: b/ bedroom,,GM,A
15,0 days 00:00:03,,,GM: url: / w/ waiting_room/ ADE_train_00019646.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ s]outh [/ w]est,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, soft_darkness! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: b/ bedroom,GM,B
20,0 days 00:00:10,,A: cmd: s,,A,All
21,0 days 00:00:10,,,B: cmd: n,B,All
22,0 days 00:00:10,,GM: url: / b/ bedroom/ ADE_train_00003437.jpg,,GM,A
24,0 days 00:00:10,,GM: You can go: [/ n]orth [/ w]est,,GM,A
25,0 days 00:00:11,,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,GM,B
26,0 days 00:00:14,,,B: cmd: s,B,All
27,0 days 00:00:14,,,GM: url: / b/ bathroom/ ADE_train_00002740.jpg,GM,B
29,0 days 00:00:14,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
30,0 days 00:00:17,,A: cmd: s,,A,All
31,0 days 00:00:17,,GM: Nothing happened.You can go: [/ n]orth [/ w]est,,GM,A
32,0 days 00:00:18,,A: cmd: w,,A,All
33,0 days 00:00:19,,GM: url: / b/ bedroom/ ADE_train_00003478.jpg,,GM,A
35,0 days 00:00:19,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
36,0 days 00:00:19,,,B: cmd: w,B,All
37,0 days 00:00:19,,,GM: url: / s/ street/ ADE_train_00017249.jpg,GM,B
39,0 days 00:00:20,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast [/ w]est,GM,B
40,0 days 00:00:27,,,B: cmd: s,B,All
41,0 days 00:00:27,,,GM: url: / b/ bedroom/ ADE_train_00003478.jpg,GM,B
43,0 days 00:00:27,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
44,0 days 00:00:28,"A: Hi there, I'm in a bedroom now",,,A,All
45,0 days 00:00:36,B: ok what's it look like?,,,B,All
46,0 days 00:00:40,A: It has two skinny beds and a window with a long pink curtain,,,A,All
47,0 days 00:00:48,A: The walls are wooden,,,A,All
48,0 days 00:00:48,B: doll in corner?,,,B,All
49,0 days 00:00:55,"A: Yes, and a red lamp in the middle",,,A,All
50,0 days 00:01:00,,A: cmd: done,,A,All
51,0 days 00:01:00,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
52,0 days 00:01:04,B: next to clock?,,,B,All
53,0 days 00:01:08,A: yes,,,A,All
54,0 days 00:01:09,,,B: cmd: done,B,All
55,0 days 00:01:09,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM: Well done! Both of you are                            indeed in the same room of type: b/ bedroom!,GM: Well done! Both of you are                            indeed in the same room of type: b/ bedroom!,GM,All
56,0 days 00:01:09,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
57,0 days 00:01:09,GM: ,GM: ,GM: ,GM,All
58,0 days 00:01:09,GM: Here's your token: 11485UP2FO,GM: Here's your token: 11485UP2FO,GM: Here's your token: 11485UP2FO,GM,All
59,0 days 00:01:16,A: ,A: ,,A,All
60,0 days 00:01:16,,,GM: teeny_scotchtape has left the game.,GM,B
61,0 days 00:01:32,B: ,,B: ,B,All
62,0 days 00:01:32,,GM: soft_darkness has left the game.,,GM,A
63,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
64,0 days 00:11:35,GM: ,GM: ,GM: ,GM,All
