,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / d/ dining_room/ ADE_train_00006892.jpg,,GM,A
12,0 days 00:00:02,,GM: You can go: [/ e]ast [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, massive_sharpie! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: j/ jacuzzi/ indoor,,GM,A
15,0 days 00:00:03,,,GM: url: / c/ chicken_farm/ outdoor/ ADE_train_00005455.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ e]ast,GM,B
18,0 days 00:00:03,,,"GM: Welcome to the game, ugly_map! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:03,,,GM: You have to meet in the room of type: j/ jacuzzi/ indoor,GM,B
20,0 days 00:00:08,,A: cmd: w,,A,All
21,0 days 00:00:09,,GM: url: / c/ chicken_farm/ outdoor/ ADE_train_00005455.jpg,,GM,A
23,0 days 00:00:09,,GM: You can go: [/ e]ast,,GM,A
24,0 days 00:00:09,B: hello,,,B,All
25,0 days 00:00:10,A: .w,,,A,All
26,0 days 00:00:12,,A: cmd: w,,A,All
27,0 days 00:00:12,,GM: Nothing happened.You can go: [/ e]ast,,GM,A
28,0 days 00:00:14,A: .e,,,A,All
29,0 days 00:00:15,,A: cmd: e,,A,All
30,0 days 00:00:15,,GM: url: / d/ dining_room/ ADE_train_00006892.jpg,,GM,A
32,0 days 00:00:15,,GM: You can go: [/ e]ast [/ w]est,,GM,A
33,0 days 00:00:16,,,B: cmd: e,B,All
34,0 days 00:00:16,,,GM: url: / d/ dining_room/ ADE_train_00006892.jpg,GM,B
36,0 days 00:00:16,,,GM: You can go: [/ e]ast [/ w]est,GM,B
37,0 days 00:00:17,,A: cmd: e,,A,All
38,0 days 00:00:17,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009935.jpg,,GM,A
40,0 days 00:00:17,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
41,0 days 00:00:21,,A: cmd: e,,A,All
42,0 days 00:00:21,,,B: cmd: e,B,All
43,0 days 00:00:22,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009957.jpg,,GM,A
45,0 days 00:00:22,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
46,0 days 00:00:22,,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009935.jpg,GM,B
48,0 days 00:00:22,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
49,0 days 00:00:28,,A: cmd: e,,A,All
50,0 days 00:00:28,,GM: url: / s/ street/ ADE_train_00018620.jpg,,GM,A
52,0 days 00:00:28,,GM: You can go: [/ s]outh [/ w]est,,GM,A
53,0 days 00:00:30,,A: cmd: e,,A,All
54,0 days 00:00:30,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,,GM,A
55,0 days 00:00:33,,A: cmd: w,,A,All
56,0 days 00:00:33,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009957.jpg,,GM,A
58,0 days 00:00:34,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
59,0 days 00:00:34,,,B: cmd: e,B,All
60,0 days 00:00:34,,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009957.jpg,GM,B
62,0 days 00:00:34,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
63,0 days 00:00:40,A: i am in a reddish jacuzzi room,,,A,All
64,0 days 00:00:44,A: red tile on the walls,,,A,All
65,0 days 00:00:55,,A: cmd: s,,A,All
66,0 days 00:00:55,B: I just got there,,,B,All
67,0 days 00:00:56,,GM: url: / s/ street/ ADE_train_00018176.jpg,,GM,A
69,0 days 00:00:56,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
70,0 days 00:00:59,,A: cmd: n,,A,All
71,0 days 00:00:59,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009957.jpg,,GM,A
73,0 days 00:00:59,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
74,0 days 00:01:02,A: ok done,,,A,All
75,0 days 00:01:05,,A: cmd: done,,A,All
76,0 days 00:01:05,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
77,0 days 00:01:07,,,B: cmd: done,B,All
78,0 days 00:01:07,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM: Well done! Both of you are                            indeed in the same room of type: j/ jacuzzi/ indoor!,GM: Well done! Both of you are                            indeed in the same room of type: j/ jacuzzi/ indoor!,GM,All
79,0 days 00:01:08,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
80,0 days 00:01:08,GM: ,GM: ,GM: ,GM,All
81,0 days 00:01:08,GM: Here's your token: 1188KJ8JR9,GM: Here's your token: 1188KJ8JR9,GM: Here's your token: 1188KJ8JR9,GM,All
82,0 days 00:01:19,A: ,A: ,,A,All
83,0 days 00:01:20,,,GM: massive_sharpie has left the game.,GM,B
84,0 days 00:01:29,B: ,,B: ,B,All
85,0 days 00:01:30,,GM: ugly_map has left the game.,,GM,A
86,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
87,0 days 00:38:45,GM: ,GM: ,GM: ,GM,All
