,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:00,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / l/ living_room/ ADE_train_00011152.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, affectionate_dawn! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: b/ bedroom,,GM,A
15,0 days 00:00:03,,,GM: url: / d/ diner/ outdoor/ ADE_train_00006731.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ n]orth,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, clean_foliage! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: b/ bedroom,GM,B
20,0 days 00:00:13,,A: cmd: n,,A,All
21,0 days 00:00:13,,GM: url: / b/ bedroom/ ADE_train_00003390.jpg,,GM,A
23,0 days 00:00:13,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
24,0 days 00:00:14,B: hello,,,B,All
25,0 days 00:00:20,A: hello,,,A,All
26,0 days 00:00:26,A: I'm at a bedroom,,,A,All
27,0 days 00:00:28,,,B: cmd: n,B,All
28,0 days 00:00:29,,,GM: url: / b/ bedroom/ ADE_train_00004047.jpg,GM,B
30,0 days 00:00:29,,,GM: You can go: [/ s]outh [/ w]est,GM,B
31,0 days 00:00:40,B: what does it look like,,,B,All
32,0 days 00:00:45,A: Yellow wall,,,A,All
33,0 days 00:00:55,A: Queen size bed,,,A,All
34,0 days 00:00:58,B: pink bed,,,B,All
35,0 days 00:01:05,A: no,,,A,All
36,0 days 00:01:16,A: you want to find me or you want me to find you,,,A,All
37,0 days 00:01:23,B: we are in different bed rooms I will move,,,B,All
38,0 days 00:01:28,A: ok,,,A,All
39,0 days 00:01:28,,,B: cmd: e,B,All
40,0 days 00:01:28,,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,GM,B
41,0 days 00:01:35,,,B: cmd: e,B,All
42,0 days 00:01:36,,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,GM,B
43,0 days 00:01:41,,,B: cmd: w,B,All
44,0 days 00:01:41,,,GM: url: / c/ closet/ ADE_train_00005773.jpg,GM,B
46,0 days 00:01:41,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
47,0 days 00:01:44,A: There is a queen size bed,,,A,All
48,0 days 00:01:51,,,B: cmd: n,B,All
49,0 days 00:01:51,,,GM: url: / b/ bathroom/ ADE_train_00000044.jpg,GM,B
51,0 days 00:01:51,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
52,0 days 00:01:56,,,B: cmd: w,B,All
53,0 days 00:01:56,,,GM: url: / b/ bedroom/ ADE_train_00003390.jpg,GM,B
55,0 days 00:01:57,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
56,0 days 00:01:57,A: with an orange pillow right in the center,,,A,All
57,0 days 00:02:09,B: on the bed,,,B,All
58,0 days 00:02:10,A: looks like a hotel room,,,A,All
59,0 days 00:02:12,A: yes,,,A,All
60,0 days 00:02:18,,,B: cmd: done,B,All
61,0 days 00:02:19,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
62,0 days 00:02:22,,A: cmd: done,,A,All
63,0 days 00:02:23,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM: Well done! Both of you are                            indeed in the same room of type: b/ bedroom!,GM: Well done! Both of you are                            indeed in the same room of type: b/ bedroom!,GM,All
64,0 days 00:02:23,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
65,0 days 00:02:23,GM: ,GM: ,GM: ,GM,All
66,0 days 00:02:23,GM: Here's your token: 385C7XPT8,GM: Here's your token: 385C7XPT8,GM: Here's your token: 385C7XPT8,GM,All
67,0 days 00:02:50,A: ,A: ,,A,All
68,0 days 00:02:50,,,GM: affectionate_dawn has left the game.,GM,B
69,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
70,0 days 00:03:19,B: ,,B: ,B,All
71,0 days 00:03:21,,GM: clean_foliage has left the game.,,GM,A
72,0 days 03:28:22,GM: ,GM: ,GM: ,GM,All
