,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / s/ street/ ADE_train_00018818.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, serene_chainmail! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: b/ bathroom,,GM,A
15,0 days 00:00:03,,,GM: url: / l/ living_room/ ADE_train_00000718.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, slimy_drum! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: b/ bathroom,GM,B
20,0 days 00:00:08,,A: cmd: n,,A,All
21,0 days 00:00:08,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,,GM,A
22,0 days 00:00:09,,,B: cmd: n,B,All
23,0 days 00:00:09,,,GM: Nothing happened.You can go: [/ s]outh [/ e]ast [/ w]est,GM,B
24,0 days 00:00:12,,,B: cmd: w,B,All
25,0 days 00:00:13,,,GM: url: / b/ bathroom/ ADE_train_00002880.jpg,GM,B
27,0 days 00:00:13,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
28,0 days 00:00:14,,A: cmd: w,,A,All
29,0 days 00:00:14,,GM: url: / b/ bathroom/ ADE_train_00002545.jpg,,GM,A
31,0 days 00:00:14,,GM: You can go: [/ s]outh [/ e]ast,,GM,A
32,0 days 00:00:18,,,B: cmd: n,B,All
33,0 days 00:00:18,,,GM: url: / a/ apartment_building/ outdoor/ ADE_train_00001462.jpg,GM,B
35,0 days 00:00:18,,,GM: You can go: [/ s]outh,GM,B
36,0 days 00:00:21,,,B: cmd: s,B,All
37,0 days 00:00:21,,,GM: url: / b/ bathroom/ ADE_train_00002880.jpg,GM,B
39,0 days 00:00:21,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
40,0 days 00:00:22,,A: cmd: e,,A,All
41,0 days 00:00:23,,GM: url: / s/ street/ ADE_train_00018818.jpg,,GM,A
43,0 days 00:00:23,,GM: You can go: [/ s]outh [/ w]est,,GM,A
44,0 days 00:00:23,,,B: cmd: s,B,All
45,0 days 00:00:24,,,GM: url: / b/ bathroom/ ADE_train_00002942.jpg,GM,B
47,0 days 00:00:24,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
48,0 days 00:00:28,,A: cmd: s,,A,All
49,0 days 00:00:30,,GM: url: / s/ street/ ADE_train_00017810.jpg,,GM,A
51,0 days 00:00:31,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
52,0 days 00:00:34,B: OKay I'm in a bathroom,,,B,All
53,0 days 00:00:37,,A: cmd: n,,A,All
54,0 days 00:00:37,,GM: url: / s/ street/ ADE_train_00018818.jpg,,GM,A
56,0 days 00:00:37,,GM: You can go: [/ s]outh [/ w]est,,GM,A
57,0 days 00:00:43,B: pedastal sink,,,B,All
58,0 days 00:00:45,A: im still looking ,,,A,All
59,0 days 00:00:47,B: bidet and a toilet,,,B,All
60,0 days 00:00:49,,A: cmd: n,,A,All
61,0 days 00:00:50,,GM: Nothing happened.You can go: [/ s]outh [/ w]est,,GM,A
62,0 days 00:00:55,B: wooden floor,,,B,All
63,0 days 00:01:03,B: and looks like wooden walls,,,B,All
64,0 days 00:01:03,,A: cmd: w,,A,All
65,0 days 00:01:04,,GM: url: / b/ bathroom/ ADE_train_00002545.jpg,,GM,A
67,0 days 00:01:04,,GM: You can go: [/ s]outh [/ e]ast,,GM,A
68,0 days 00:01:07,,A: cmd: w,,A,All
69,0 days 00:01:07,,GM: Nothing happened.You can go: [/ s]outh [/ e]ast,,GM,A
70,0 days 00:01:13,,A: cmd: e,,A,All
71,0 days 00:01:14,,GM: url: / s/ street/ ADE_train_00018818.jpg,,GM,A
73,0 days 00:01:14,,GM: You can go: [/ s]outh [/ w]est,,GM,A
74,0 days 00:01:18,,A: cmd: w,,A,All
75,0 days 00:01:18,,GM: url: / b/ bathroom/ ADE_train_00002545.jpg,,GM,A
77,0 days 00:01:18,,GM: You can go: [/ s]outh [/ e]ast,,GM,A
78,0 days 00:01:20,,A: cmd: s,,A,All
79,0 days 00:01:20,,GM: url: / s/ street/ ADE_train_00018394.jpg,,GM,A
81,0 days 00:01:20,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
82,0 days 00:01:20,B: looks like black dishes on floor next to the sink,,,B,All
83,0 days 00:01:30,,A: cmd: w,,A,All
84,0 days 00:01:30,,GM: url: / l/ living_room/ ADE_train_00000718.jpg,,GM,A
86,0 days 00:01:30,,GM: You can go: [/ s]outh [/ e]ast [/ w]est,,GM,A
87,0 days 00:01:36,,A: cmd: w,,A,All
88,0 days 00:01:36,,GM: url: / b/ bathroom/ ADE_train_00002880.jpg,,GM,A
90,0 days 00:01:37,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
91,0 days 00:01:40,,A: cmd: n,,A,All
92,0 days 00:01:41,,GM: url: / a/ apartment_building/ outdoor/ ADE_train_00001462.jpg,,GM,A
