,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / i/ inn/ outdoor/ ADE_train_00009880.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ w]est,,GM,A
13,0 days 00:00:04,,"GM: Welcome to the game, gigantic_shoelace! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:04,,GM: You have to meet in the room of type: p/ playroom,,GM,A
15,0 days 00:00:04,,,GM: url: / b/ bedroom/ ADE_train_00000350.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
18,0 days 00:00:05,,,"GM: Welcome to the game, dusty_hairtie! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:05,,,GM: You have to meet in the room of type: p/ playroom,GM,B
20,0 days 00:00:06,B: Hi,,,B,All
21,0 days 00:00:09,A: hello,,,A,All
22,0 days 00:00:12,,A: cmd: w,,A,All
23,0 days 00:00:12,,GM: url: / p/ playroom/ ADE_train_00015398.jpg,,GM,A
25,0 days 00:00:12,,GM: You can go: [/ e]ast [/ w]est,,GM,A
26,0 days 00:00:19,B: Moving around,,,B,All
27,0 days 00:00:20,A: so i think i am already here,,,A,All
28,0 days 00:00:21,,,B: cmd: e,B,All
29,0 days 00:00:21,,,GM: url: / l/ living_room/ ADE_train_00011206.jpg,GM,B
31,0 days 00:00:21,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
32,0 days 00:00:29,A: room with a kid playing with toys,,,A,All
33,0 days 00:00:29,,,B: cmd: s,B,All
34,0 days 00:00:29,,,GM: url: / p/ playroom/ ADE_train_00015416.jpg,GM,B
36,0 days 00:00:30,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
37,0 days 00:00:41,A: kid wearing red shirt and pj pants,,,A,All
38,0 days 00:00:44,B: Im in a play room but not the same one,,,B,All
39,0 days 00:00:52,B: Ill move more,,,B,All
40,0 days 00:00:56,,,B: cmd: s,B,All
41,0 days 00:00:57,A: ok cool,,,A,All
42,0 days 00:00:57,,,GM: url: / l/ living_room/ ADE_train_00000651.jpg,GM,B
44,0 days 00:00:57,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
45,0 days 00:01:01,,,B: cmd: e,B,All
46,0 days 00:01:02,,,GM: url: / p/ playroom/ ADE_train_00015398.jpg,GM,B
48,0 days 00:01:02,,,GM: You can go: [/ e]ast [/ w]est,GM,B
49,0 days 00:01:08,B: Got it,,,B,All
50,0 days 00:01:12,B: Green carpet? ,,,B,All
51,0 days 00:01:12,A: awesome,,,A,All
52,0 days 00:01:14,A: yes,,,A,All
53,0 days 00:01:20,B: Great,,,B,All
54,0 days 00:01:23,,,B: cmd: done,B,All
55,0 days 00:01:23,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
56,0 days 00:01:25,,A: cmd: done,,A,All
57,0 days 00:01:25,GM: Well done! Both of you are                            indeed in the same room of type: p/playroom!,GM: Well done! Both of you are                            indeed in the same room of type: p/ playroom!,GM: Well done! Both of you are                            indeed in the same room of type: p/ playroom!,GM,All
58,0 days 00:01:25,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
59,0 days 00:01:26,GM: ,GM: ,GM: ,GM,All
60,0 days 00:01:26,GM: Here's your token: 2704MXRR9,GM: Here's your token: 2704MXRR9,GM: Here's your token: 2704MXRR9,GM,All
61,0 days 00:01:44,A: ,A: ,,A,All
62,0 days 00:01:44,,,GM: gigantic_shoelace has left the game.,GM,B
63,0 days 00:02:41,B: ,,B: ,B,All
64,0 days 00:02:42,,GM: dusty_hairtie has left the game.,,GM,A
65,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
66,0 days 00:50:30,GM: ,GM: ,GM: ,GM,All
