,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / l/ living_room/ ADE_train_00000836.jpg,,GM,A
12,0 days 00:00:02,,GM: You can go: [/ e]ast [/ w]est,,GM,A
13,0 days 00:00:03,,"GM: Welcome to the game, charming_smokescreen! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: c/ childs_room,,GM,A
15,0 days 00:00:03,,,GM: url: / c/ closet/ ADE_train_00005718.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, wide_valley! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:04,,,GM: You have to meet in the room of type: c/ childs_room,GM,B
20,0 days 00:00:12,,A: cmd: e,,A,All
21,0 days 00:00:12,,GM: url: / d/ doorway/ outdoor/ ADE_train_00007354.jpg,,GM,A
23,0 days 00:00:12,,GM: You can go: [/ w]est,,GM,A
24,0 days 00:00:15,B: hello,,,B,All
25,0 days 00:00:16,,A: cmd: w,,A,All
26,0 days 00:00:16,,GM: url: / l/ living_room/ ADE_train_00000836.jpg,,GM,A
28,0 days 00:00:16,,GM: You can go: [/ e]ast [/ w]est,,GM,A
29,0 days 00:00:16,,,B: cmd: n,B,All
30,0 days 00:00:17,,,GM: url: / c/ childs_room/ ADE_train_00005465.jpg,GM,B
32,0 days 00:00:17,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
33,0 days 00:00:19,,A: cmd: w,,A,All
34,0 days 00:00:20,,GM: url: / c/ childs_room/ ADE_train_00005513.jpg,,GM,A
36,0 days 00:00:20,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
37,0 days 00:00:29,B: I've found a child's room.,,,B,All
38,0 days 00:00:31,A: i am in a child,,,A,All
39,0 days 00:00:34,A: 's room too,,,A,All
40,0 days 00:00:42,A: blue comforter and teddy bear?,,,A,All
41,0 days 00:00:48,"B: There are two beds. with a purplish mattress, and a biege comforter across each",,,B,All
42,0 days 00:00:49,B: nope.,,,B,All
43,0 days 00:00:57,A: oh i can look for that one,,,A,All
44,0 days 00:01:02,,A: cmd: n,,A,All
45,0 days 00:01:02,,GM: url: / s/ street/ ADE_train_00017324.jpg,,GM,A
47,0 days 00:01:02,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
48,0 days 00:01:03,B: okay.,,,B,All
49,0 days 00:01:06,,A: cmd: s,,A,All
50,0 days 00:01:06,,GM: url: / c/ childs_room/ ADE_train_00005513.jpg,,GM,A
52,0 days 00:01:06,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
53,0 days 00:01:11,,A: cmd: e,,A,All
54,0 days 00:01:11,,GM: url: / l/ living_room/ ADE_train_00000836.jpg,,GM,A
56,0 days 00:01:11,,GM: You can go: [/ e]ast [/ w]est,,GM,A
57,0 days 00:01:14,B: there's also a set of pink and white towels hanging by the foot of the bed,,,B,All
58,0 days 00:01:20,,A: cmd: w,,A,All
59,0 days 00:01:20,,GM: url: / c/ childs_room/ ADE_train_00005513.jpg,,GM,A
61,0 days 00:01:20,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
62,0 days 00:01:23,,A: cmd: e,,A,All
63,0 days 00:01:23,,GM: url: / l/ living_room/ ADE_train_00000836.jpg,,GM,A
65,0 days 00:01:23,,GM: You can go: [/ e]ast [/ w]est,,GM,A
66,0 days 00:01:26,,A: cmd: w,,A,All
67,0 days 00:01:26,,GM: url: / c/ childs_room/ ADE_train_00005513.jpg,,GM,A
69,0 days 00:01:26,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
70,0 days 00:01:27,,A: cmd: n,,A,All
71,0 days 00:01:27,,GM: url: / s/ street/ ADE_train_00017324.jpg,,GM,A
73,0 days 00:01:28,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
74,0 days 00:01:31,,A: cmd: s,,A,All
75,0 days 00:01:33,,GM: url: / c/ childs_room/ ADE_train_00005513.jpg,,GM,A
77,0 days 00:01:33,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
78,0 days 00:01:36,,A: cmd: e,,A,All
79,0 days 00:01:36,,GM: url: / l/ living_room/ ADE_train_00000836.jpg,,GM,A
81,0 days 00:01:36,,GM: You can go: [/ e]ast [/ w]est,,GM,A
82,0 days 00:01:41,,A: cmd: w,,A,All
83,0 days 00:01:41,,GM: url: / c/ childs_room/ ADE_train_00005513.jpg,,GM,A
85,0 days 00:01:41,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
86,0 days 00:01:44,,A: cmd: e,,A,All
87,0 days 00:01:44,,GM: url: / l/ living_room/ ADE_train_00000836.jpg,,GM,A
89,0 days 00:01:45,,GM: You can go: [/ e]ast [/ w]est,,GM,A
90,0 days 00:01:46,,A: cmd: w,,A,All
91,0 days 00:01:47,,GM: url: / c/ childs_room/ ADE_train_00005513.jpg,,GM,A
93,0 days 00:01:47,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
94,0 days 00:01:48,,A: cmd: n,,A,All
95,0 days 00:01:49,,GM: url: / s/ street/ ADE_train_00017324.jpg,,GM,A
