,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:03,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:03,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:04,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:04,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:04,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:04,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:07,,GM: url: / d/ doorway/ outdoor/ ADE_train_00007345.jpg,,GM,A
12,0 days 00:00:08,,GM: You can go: [/ s]outh,,GM,A
13,0 days 00:00:08,,"GM: Welcome to the game, long_lotion! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:08,,GM: You have to meet in the room of type: r/ reading_room,,GM,A
15,0 days 00:00:08,,,GM: url: / a/ art_studio/ ADE_train_00001774.jpg,GM,B
17,0 days 00:00:08,,,GM: You can go: [/ s]outh [/ w]est,GM,B
18,0 days 00:00:09,,,"GM: Welcome to the game, cute_lagoon! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:09,,,GM: You have to meet in the room of type: r/ reading_room,GM,B
20,0 days 00:00:10,B: Hello,,,B,All
21,0 days 00:00:14,A: hi,,,A,All
22,0 days 00:00:18,,A: cmd: s,,A,All
23,0 days 00:00:18,,GM: url: / r/ reading_room/ ADE_train_00015708.jpg,,GM,A
25,0 days 00:00:19,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
26,0 days 00:00:23,B: Moving around yet,,,B,All
27,0 days 00:00:25,A: i am already here,,,A,All
28,0 days 00:00:26,,,B: cmd: w,B,All
29,0 days 00:00:27,,,GM: url: / r/ reading_room/ ADE_train_00015708.jpg,GM,B
31,0 days 00:00:27,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
32,0 days 00:00:35,B: Library? ,,,B,All
33,0 days 00:00:42,A: yes,,,A,All
34,0 days 00:00:47,A: with people in it?,,,A,All
35,0 days 00:00:57,B: 3 people at a long table,,,B,All
36,0 days 00:01:00,B: 3 lamps,,,B,All
37,0 days 00:01:06,A: yeah,,,A,All
38,0 days 00:01:11,B: More tables too ,,,B,All
39,0 days 00:01:12,A: ok cool we done,,,A,All
40,0 days 00:01:12,B: Ok ,,,B,All
41,0 days 00:01:14,,,B: cmd: done,B,All
42,0 days 00:01:15,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
43,0 days 00:01:16,,A: cmd: done,,A,All
44,0 days 00:01:17,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM: Well done! Both of you are                            indeed in the same room of type: r/ reading_room!,GM: Well done! Both of you are                            indeed in the same room of type: r/ reading_room!,GM,All
45,0 days 00:01:17,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
46,0 days 00:01:17,GM: ,GM: ,GM: ,GM,All
47,0 days 00:01:17,GM: Here's your token: 266RY2O7P,GM: Here's your token: 266RY2O7P,GM: Here's your token: 266RY2O7P,GM,All
48,0 days 00:01:30,A: ,A: ,,A,All
49,0 days 00:01:30,,,GM: long_lotion has left the game.,GM,B
50,0 days 00:03:02,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
51,0 days 00:04:28,B: ,,B: ,B,All
52,0 days 00:04:29,,GM: cute_lagoon has left the game.,,GM,A
53,0 days 00:52:15,GM: ,GM: ,GM: ,GM,All
