,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / s/ swimming_pool/ outdoor/ ADE_train_00019042.jpg,,GM,A
12,0 days 00:00:02,,GM: You can go: [/ s]outh,,GM,A
13,0 days 00:00:02,,"GM: Welcome to the game, bumpy_mousepad! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:03,,GM: You have to meet in the room of type: j/ jacuzzi/ indoor,,GM,A
15,0 days 00:00:03,,,GM: url: / k/ kitchen/ ADE_train_00010537.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
18,0 days 00:00:03,,,"GM: Welcome to the game, tasteless_dew! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:03,,,GM: You have to meet in the room of type: j/ jacuzzi/ indoor,GM,B
20,0 days 00:00:18,,,B: cmd: s,B,All
21,0 days 00:00:18,,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009958.jpg,GM,B
23,0 days 00:00:18,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
24,0 days 00:00:27,A: I am outside by the pool,,,A,All
25,0 days 00:00:36,A: i can only go south,,,A,All
26,0 days 00:00:40,,A: cmd: s,,A,All
27,0 days 00:00:41,,GM: url: / k/ kitchen/ ADE_train_00010537.jpg,,GM,A
29,0 days 00:00:41,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
30,0 days 00:01:02,,A: cmd: s,,A,All
31,0 days 00:01:02,,GM: url: / j/ jacuzzi/ indoor/ ADE_train_00009958.jpg,,GM,A
33,0 days 00:01:02,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
34,0 days 00:01:09,"B: i am in a room with 5 total chairs, 3 windows.  two chiars have a table between them",,,B,All
35,0 days 00:01:21,B: and jacuzzi in the middle,,,B,All
36,0 days 00:01:33,A: same here!,,,A,All
37,0 days 00:01:39,,A: cmd: done,,A,All
38,0 days 00:01:39,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
39,0 days 00:01:57,,,B: cmd: done,B,All
40,0 days 00:01:58,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM: Well done! Both of you are                            indeed in the same room of type: j/ jacuzzi/ indoor!,GM: Well done! Both of you are                            indeed in the same room of type: j/ jacuzzi/ indoor!,GM,All
41,0 days 00:01:58,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
42,0 days 00:01:58,GM: ,GM: ,GM: ,GM,All
43,0 days 00:01:58,GM: Here's your token: 12546HL5G,GM: Here's your token: 12546HL5G,GM: Here's your token: 12546HL5G,GM,All
44,0 days 00:02:28,A: ,A: ,,A,All
45,0 days 00:02:28,,,GM: bumpy_mousepad has left the game.,GM,B
46,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
47,0 days 00:09:48,B: ,,B: ,B,All
48,0 days 00:09:48,,GM: tasteless_dew has left the game.,,GM,A
49,0 days 02:49:24,GM: ,GM: ,GM: ,GM,All
