,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:01,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:04,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:04,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:04,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:05,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:05,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:06,,GM: url: / b/ bedroom/ ADE_train_00004140.jpg,,GM,A
12,0 days 00:00:06,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
13,0 days 00:00:07,,"GM: Welcome to the game, exuberant_shovel! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:07,,GM: You have to meet in the room of type: s/ staircase,,GM,A
15,0 days 00:00:07,,,GM: url: / b/ bathroom/ ADE_train_00002734.jpg,GM,B
17,0 days 00:00:07,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
18,0 days 00:00:08,,,"GM: Welcome to the game, short_bathtub! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:08,,,GM: You have to meet in the room of type: s/ staircase,GM,B
20,0 days 00:00:19,,,B: cmd: north,B,All
21,0 days 00:00:19,,A: cmd: n,,A,All
22,0 days 00:00:20,,GM: url: / g/ garage/ indoor/ ADE_train_00008463.jpg,,GM,A
24,0 days 00:00:20,,GM: You can go: [/ s]outh [/ w]est,,GM,A
25,0 days 00:00:23,,,B: cmd: n,B,All
26,0 days 00:00:24,,,GM: url: / s/ staircase/ ADE_train_00016818.jpg,GM,B
28,0 days 00:00:24,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
29,0 days 00:00:26,,A: cmd: w,,A,All
30,0 days 00:00:26,,GM: url: / s/ staircase/ ADE_train_00016818.jpg,,GM,A
32,0 days 00:00:26,,GM: You can go: [/ s]outh [/ e]ast,,GM,A
33,0 days 00:00:31,A: I found the staircase,,,A,All
34,0 days 00:00:33,B: I found a staircase,,,B,All
35,0 days 00:00:37,A: it is a grand staircase,,,A,All
36,0 days 00:00:41,"B: massive, door at top ",,,B,All
37,0 days 00:00:42,A: which arched ceilings,,,A,All
38,0 days 00:00:46,B: yes,,,B,All
39,0 days 00:00:48,A: ok,,,A,All
40,0 days 00:00:49,,A: cmd: done,,A,All
41,0 days 00:00:49,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
42,0 days 00:00:51,,,B: cmd: done,B,All
43,0 days 00:00:51,GM: Well done! Both of you are                            indeed in the same room of type: s/staircase!,GM: Well done! Both of you are                            indeed in the same room of type: s/ staircase!,GM: Well done! Both of you are                            indeed in the same room of type: s/ staircase!,GM,All
44,0 days 00:00:52,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
45,0 days 00:00:52,GM: ,GM: ,GM: ,GM,All
46,0 days 00:00:52,GM: Here's your token: 494R1LQK6,GM: Here's your token: 494R1LQK6,GM: Here's your token: 494R1LQK6,GM,All
47,0 days 00:01:09,A: ,A: ,,A,All
48,0 days 00:01:10,,,GM: exuberant_shovel has left the game.,GM,B
49,0 days 00:01:15,B: ,,B: ,B,All
50,0 days 00:01:16,,GM: short_bathtub has left the game.,,GM,A
51,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
52,0 days 02:16:30,GM: ,GM: ,GM: ,GM,All
