,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:00,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / w/ washhouse/ outdoor/ ADE_train_00019762.jpg,,GM,A
12,0 days 00:00:02,,GM: You can go: [/ w]est,,GM,A
13,0 days 00:00:02,,"GM: Welcome to the game, damaged_volcano! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:02,,GM: You have to meet in the room of type: l/ locker_room,,GM,A
15,0 days 00:00:03,,,GM: url: / d/ doorway/ indoor/ ADE_train_00007328.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast [/ w]est,GM,B
18,0 days 00:00:03,,,"GM: Welcome to the game, broad_clock! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:03,,,GM: You have to meet in the room of type: l/ locker_room,GM,B
20,0 days 00:00:15,B: hi,,,B,All
21,0 days 00:00:18,,,B: cmd: look,B,All
22,0 days 00:00:18,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast [/ w]est,GM,B
23,0 days 00:00:26,,,B: cmd: s,B,All
24,0 days 00:00:26,,,GM: url: / b/ bedroom/ ADE_train_00004046.jpg,GM,B
26,0 days 00:00:26,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
27,0 days 00:00:29,,,B: cmd: n,B,All
28,0 days 00:00:30,,,GM: url: / d/ doorway/ indoor/ ADE_train_00007328.jpg,GM,B
30,0 days 00:00:30,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast [/ w]est,GM,B
31,0 days 00:00:30,"A: hi, what do you see? ",,,A,All
32,0 days 00:00:34,,A: cmd: look,,A,All
33,0 days 00:00:34,,GM: You can go: [/ w]est,,GM,A
34,0 days 00:00:36,,A: cmd: w,,A,All
35,0 days 00:00:36,,GM: url: / l/ locker_room/ ADE_train_00011592.jpg,,GM,A
37,0 days 00:00:36,,GM: You can go: [/ e]ast [/ w]est,,GM,A
38,0 days 00:00:36,B: an exit sign ,,,B,All
39,0 days 00:00:38,B: and a door,,,B,All
40,0 days 00:00:44,B: to my south is a dorm room,,,B,All
41,0 days 00:00:46,,,B: cmd: w,B,All
42,0 days 00:00:47,,,GM: url: / s/ street/ ADE_train_00017845.jpg,GM,B
44,0 days 00:00:47,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
45,0 days 00:00:55,,,B: cmd: e,B,All
46,0 days 00:00:55,,,GM: url: / d/ doorway/ indoor/ ADE_train_00007328.jpg,GM,B
48,0 days 00:00:55,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast [/ w]est,GM,B
49,0 days 00:00:59,A: ah i am in a room with green and yellow racks,,,A,All
50,0 days 00:01:01,B: to my west is a street,,,B,All
51,0 days 00:01:04,,,B: cmd: e,B,All
52,0 days 00:01:04,,,GM: url: / s/ street/ ADE_train_00018655.jpg,GM,B
54,0 days 00:01:04,,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,GM,B
55,0 days 00:01:04,A: i think this might be a locker room?,,,A,All
56,0 days 00:01:20,,,B: cmd: w,B,All
57,0 days 00:01:22,,,GM: url: / d/ doorway/ indoor/ ADE_train_00007328.jpg,GM,B
59,0 days 00:01:22,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast [/ w]est,GM,B
60,0 days 00:01:32,B: what does your locker room look like?,,,B,All
61,0 days 00:01:34,,,B: cmd: look,B,All
62,0 days 00:01:35,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast [/ w]est,GM,B
63,0 days 00:01:37,,,B: cmd: w,B,All
64,0 days 00:01:37,,,GM: url: / s/ street/ ADE_train_00017845.jpg,GM,B
66,0 days 00:01:37,,,GM: You can go: [/ s]outh [/ e]ast,GM,B
67,0 days 00:01:40,,,B: cmd: s,B,All
68,0 days 00:01:40,,,GM: url: / l/ locker_room/ ADE_train_00011590.jpg,GM,B
70,0 days 00:01:40,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
71,0 days 00:01:44,A: it's green and yellow and has A and D in letter cards at the top of the rows,,,A,All
72,0 days 00:01:55,B: i am in a locker room with blue lockers,,,B,All
73,0 days 00:02:03,,,B: cmd: look,B,All
74,0 days 00:02:03,A: let me see if I can find it,,,A,All
75,0 days 00:02:04,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
76,0 days 00:02:05,,A: cmd: look,,A,All
77,0 days 00:02:05,,GM: You can go: [/ e]ast [/ w]est,,GM,A
78,0 days 00:02:08,,A: cmd: e,,A,All
79,0 days 00:02:08,,GM: url: / w/ washhouse/ outdoor/ ADE_train_00019762.jpg,,GM,A
81,0 days 00:02:08,,GM: You can go: [/ w]est,,GM,A
82,0 days 00:02:10,,A: cmd: w,,A,All
83,0 days 00:02:10,,GM: url: / l/ locker_room/ ADE_train_00011592.jpg,,GM,A
85,0 days 00:02:11,,GM: You can go: [/ e]ast [/ w]est,,GM,A
86,0 days 00:02:12,,A: cmd: w,,A,All
87,0 days 00:02:12,,GM: url: / l/ locker_room/ ADE_train_00011599.jpg,,GM,A
89,0 days 00:02:12,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
90,0 days 00:02:16,,A: cmd: w,,A,All
91,0 days 00:02:17,,GM: url: / b/ bedroom/ ADE_train_00004046.jpg,,GM,A
