,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:01,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:03,,GM: url: / s/ street/ ADE_train_00018158.jpg,,GM,A
12,0 days 00:00:03,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
13,0 days 00:00:04,,"GM: Welcome to the game, chubby_button! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:04,,GM: You have to meet in the room of type: b/ basement,,GM,A
15,0 days 00:00:04,,,GM: url: / b/ bedroom/ ADE_train_00000316.jpg,GM,B
17,0 days 00:00:04,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
18,0 days 00:00:04,,,"GM: Welcome to the game, clean_fork! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:05,,,GM: You have to meet in the room of type: b/ basement,GM,B
20,0 days 00:00:11,,,B: cmd: e,B,All
21,0 days 00:00:12,,,GM: url: / s/ street/ ADE_train_00018180.jpg,GM,B
23,0 days 00:00:12,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
24,0 days 00:00:16,,,B: cmd: e,B,All
25,0 days 00:00:16,,,GM: url: / b/ basement/ ADE_train_00002487.jpg,GM,B
27,0 days 00:00:16,,,GM: You can go: [/ s]outh [/ w]est,GM,B
28,0 days 00:00:16,,A: cmd: look,,A,All
29,0 days 00:00:16,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,,GM,A
30,0 days 00:00:20,,A: cmd: s,,A,All
31,0 days 00:00:20,,GM: url: / b/ bedroom/ ADE_train_00000316.jpg,,GM,A
33,0 days 00:00:20,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
34,0 days 00:00:20,,,B: cmd: s,B,All
35,0 days 00:00:21,,,GM: url: / k/ kiosk/ outdoor/ ADE_train_00010148.jpg,GM,B
37,0 days 00:00:21,,,GM: You can go: [/ n]orth,GM,B
38,0 days 00:00:24,,,B: cmd: n,B,All
39,0 days 00:00:24,,,GM: url: / b/ basement/ ADE_train_00002487.jpg,GM,B
41,0 days 00:00:25,,,GM: You can go: [/ s]outh [/ w]est,GM,B
42,0 days 00:00:26,,A: cmd: e,,A,All
43,0 days 00:00:26,,GM: url: / s/ street/ ADE_train_00018180.jpg,,GM,A
45,0 days 00:00:27,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
46,0 days 00:00:34,,A: cmd: w,,A,All
47,0 days 00:00:34,,GM: url: / b/ bedroom/ ADE_train_00000316.jpg,,GM,A
49,0 days 00:00:34,,GM: You can go: [/ n]orth [/ e]ast,,GM,A
50,0 days 00:00:40,,A: cmd: e,,A,All
51,0 days 00:00:41,B: found a basement. brick walls and junky furniture,,,B,All
52,0 days 00:00:41,,GM: url: / s/ street/ ADE_train_00018180.jpg,,GM,A
54,0 days 00:00:41,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
55,0 days 00:00:45,,A: cmd: n,,A,All
56,0 days 00:00:46,,GM: url: / b/ basement/ ADE_train_00002494.jpg,,GM,A
58,0 days 00:00:46,,GM: You can go: [/ s]outh [/ n]orth [/ w]est,,GM,A
59,0 days 00:00:46,B: a window on left,,,B,All
60,0 days 00:00:55,,,B: cmd: w,B,All
61,0 days 00:00:57,,,GM: url: / s/ street/ ADE_train_00018180.jpg,GM,B
63,0 days 00:00:58,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
64,0 days 00:01:01,,,B: cmd: w,B,All
65,0 days 00:01:01,,,GM: url: / b/ bedroom/ ADE_train_00000316.jpg,GM,B
67,0 days 00:01:01,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
68,0 days 00:01:04,,,B: cmd: n,B,All
69,0 days 00:01:04,,,GM: url: / s/ street/ ADE_train_00018158.jpg,GM,B
71,0 days 00:01:04,,,GM: You can go: [/ s]outh [/ n]orth [/ e]ast,GM,B
72,0 days 00:01:05,A: I'm in the basement,,,A,All
73,0 days 00:01:08,,,B: cmd: s,B,All
74,0 days 00:01:09,,,GM: url: / b/ bedroom/ ADE_train_00000316.jpg,GM,B
76,0 days 00:01:09,,,GM: You can go: [/ n]orth [/ e]ast,GM,B
77,0 days 00:01:10,A: You too?,,,A,All
78,0 days 00:01:11,,,B: cmd: e,B,All
79,0 days 00:01:12,,,GM: url: / s/ street/ ADE_train_00018180.jpg,GM,B
81,0 days 00:01:12,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
82,0 days 00:01:13,,,B: cmd: e,B,All
83,0 days 00:01:13,,,GM: url: / b/ basement/ ADE_train_00002487.jpg,GM,B
85,0 days 00:01:14,,,GM: You can go: [/ s]outh [/ w]est,GM,B
86,0 days 00:01:18,B: there are multuiple basements,,,B,All
87,0 days 00:01:21,B: whats yours look like,,,B,All
88,0 days 00:01:27,B: brick walls?,,,B,All
89,0 days 00:01:29,A: water heater on the left,,,A,All
90,0 days 00:01:32,,,B: cmd: w,B,All
91,0 days 00:01:33,,,GM: url: / s/ street/ ADE_train_00018180.jpg,GM,B
93,0 days 00:01:33,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
94,0 days 00:01:36,"B: ok, stay there",,,B,All
95,0 days 00:01:36,A: wooden stairs on right,,,A,All
96,0 days 00:01:38,,,B: cmd: w,B,All
