,time,public,A-private,B-private,user,receiver
0,0 days 00:00:00,A: ,A: ,,A,All
1,0 days 00:00:00,B: ,,B: ,B,All
2,0 days 00:00:00,GM: ,GM: ,GM: ,GM,All
3,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
4,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
5,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
6,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
7,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
8,0 days 00:00:01,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
9,0 days 00:00:02,,GM: cmd: listen_to,GM: cmd: listen_to,GM,All
10,0 days 00:00:02,,GM: url: / b/ bathroom/ ADE_train_00000055.jpg,,GM,A
12,0 days 00:00:02,,GM: You can go: [/ s]outh [/ w]est,,GM,A
13,0 days 00:00:02,,"GM: Welcome to the game, withered_briars! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",,GM,A
14,0 days 00:00:02,,GM: You have to meet in the room of type: l/ locker_room,,GM,A
15,0 days 00:00:02,,,GM: url: / d/ diner/ outdoor/ ADE_train_00006730.jpg,GM,B
17,0 days 00:00:03,,,GM: You can go: [/ n]orth,GM,B
18,0 days 00:00:03,,,"GM: Welcome to the game, miniature_paint_brush! You can always type the command                                        / look to see viable directions you can walk to.                                        Type / done if you think both of you are in the same room.",GM,B
19,0 days 00:00:03,,,GM: You have to meet in the room of type: l/ locker_room,GM,B
20,0 days 00:00:15,A: We have to find a locker room it seems,,,A,All
21,0 days 00:00:16,,A: cmd: s,,A,All
22,0 days 00:00:16,,GM: url: / d/ diner/ outdoor/ ADE_train_00006730.jpg,,GM,A
24,0 days 00:00:16,,GM: You can go: [/ n]orth,,GM,A
25,0 days 00:00:18,,A: cmd: e,,A,All
26,0 days 00:00:18,,GM: Nothing happened.You can go: [/ n]orth,,GM,A
27,0 days 00:00:21,,A: cmd: n,,A,All
28,0 days 00:00:22,,GM: url: / b/ bathroom/ ADE_train_00000055.jpg,,GM,A
30,0 days 00:00:22,,GM: You can go: [/ s]outh [/ w]est,,GM,A
31,0 days 00:00:25,,A: cmd: w,,A,All
32,0 days 00:00:26,B: indeed,,,B,All
33,0 days 00:00:26,,GM: url: / l/ locker_room/ ADE_train_00011594.jpg,,GM,A
35,0 days 00:00:26,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,,GM,A
36,0 days 00:00:34,A: I found a locker room with a black bench,,,A,All
37,0 days 00:01:06,B: Do you know which direction that is from outside,,,B,All
38,0 days 00:01:12,,,B: cmd: look,B,All
39,0 days 00:01:12,,,GM: You can go: [/ n]orth,GM,B
40,0 days 00:01:29,,,B: cmd: n,B,All
41,0 days 00:01:30,,,GM: url: / b/ bathroom/ ADE_train_00000055.jpg,GM,B
43,0 days 00:01:30,,,GM: You can go: [/ s]outh [/ w]est,GM,B
44,0 days 00:01:39,,,B: cmd: s/ w,B,All
45,0 days 00:01:46,,,B: cmd: s,B,All
46,0 days 00:01:46,,,GM: url: / d/ diner/ outdoor/ ADE_train_00006730.jpg,GM,B
48,0 days 00:01:46,,,GM: You can go: [/ n]orth,GM,B
49,0 days 00:01:55,"A: I'm not sure. I think I went north, but I don't know how to get to the previous point",,,A,All
50,0 days 00:01:55,,,B: cmd: n,B,All
51,0 days 00:01:57,,,GM: url: / b/ bathroom/ ADE_train_00000055.jpg,GM,B
53,0 days 00:01:58,,,GM: You can go: [/ s]outh [/ w]est,GM,B
54,0 days 00:02:02,,,B: cmd: s,B,All
55,0 days 00:02:02,,,GM: url: / d/ diner/ outdoor/ ADE_train_00006730.jpg,GM,B
57,0 days 00:02:02,,,GM: You can go: [/ n]orth,GM,B
58,0 days 00:02:09,,,B: cmd: n,B,All
59,0 days 00:02:09,,,GM: url: / b/ bathroom/ ADE_train_00000055.jpg,GM,B
61,0 days 00:02:09,,,GM: You can go: [/ s]outh [/ w]est,GM,B
62,0 days 00:02:14,,,B: cmd: w,B,All
63,0 days 00:02:14,,,GM: url: / l/ locker_room/ ADE_train_00011594.jpg,GM,B
65,0 days 00:02:14,,,GM: You can go: [/ n]orth [/ e]ast [/ w]est,GM,B
66,0 days 00:02:36,B: I found a locker room with a black bench,,,B,All
67,0 days 00:02:44,A: Yes. a narrow black bench,,,A,All
68,0 days 00:02:52,A: I think we're in the same locker room,,,A,All
69,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM: Attention: you are in the game for 3 minutes!,GM,All
70,0 days 00:03:04,,,B: cmd: done,B,All
71,0 days 00:03:04,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'","GM: The '/ done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/ done'",GM,All
72,0 days 00:03:14,,A: cmd: done,,A,All
73,0 days 00:03:15,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM: Well done! Both of you are                            indeed in the same room of type: l/ locker_room!,GM: Well done! Both of you are                            indeed in the same room of type: l/ locker_room!,GM,All
74,0 days 00:03:15,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.","GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
75,0 days 00:03:15,GM: ,GM: ,GM: ,GM,All
76,0 days 00:03:15,GM: Here's your token: 344XZA0Q9,GM: Here's your token: 344XZA0Q9,GM: Here's your token: 344XZA0Q9,GM,All
77,0 days 00:03:28,A: ,A: ,,A,All
78,0 days 00:03:31,,,GM: withered_briars has left the game.,GM,B
79,0 days 00:03:54,B: ,,B: ,B,All
80,0 days 00:03:54,,GM: miniature_paint_brush has left the game.,,GM,A
